alert_id,root_cause_cluster_id,repo_name,pr_number,rule_id,file_path,start_line
qalert-c1a4926183ecb06c5bb96d99,rccluster-966d315e4762fa71c63e,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/routes/(window-chrome)/upgrade.tsx,8
qalert-c1f10878dfa8def82954a531,rccluster-1b7087f1f72c2b1a07b0,imbhargav5/rooks,1833,js/react/unused-or-undefined-state-property,packages/rooks/src/__tests__/useSuspenseNavigatorUserAgentData.spec.tsx,255
qalert-c20634a9b36f5b54778621a6,rccluster-bc9271c70d68ed92d91a,tegnike/aituber-kit,331,js/unused-local-variable,src/components/settings/voice.tsx,16
qalert-c283aabc0db4fe8f82b6dac4,rccluster-58d79fda769fc9c49d38,reflex-dev/reflex,5555,py/empty-except,reflex/testing.py,472
qalert-c28f67b5305864dc3a291061,rccluster-bc681f9e4d97b6336757,langflow-ai/langflow,8870,py/call/wrong-named-argument,src/backend/tests/unit/test_mcp_server.py,176
qalert-c2ae280fa3356f7f5046e0eb,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/emails/cancel-email.ts,3
qalert-c2f0b3a78fa580957188227a,rccluster-40f5e92c8914809588c9,nrwl/nx,31621,js/unused-local-variable,tools/workspace-plugin/src/conformance-rules/blog-description/index.ts,1
qalert-c384b294048fd359c5eaec17,rccluster-b1ff45adc276306ac672,novuhq/novu,8305,js/unused-local-variable,apps/dashboard/src/routes/catch-all.tsx,27
qalert-c477f02fa8c38c5f74b9813f,rccluster-997be81cc0ee50dece55,formbricks/formbricks,5819,js/unused-local-variable,apps/web/modules/survey/editor/components/question-card.test.tsx,7
qalert-c4c8d9fa37d28dfa2c514547,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/contacts/delete-contact.ts,3
qalert-c4cce367602d16233c8b478c,rccluster-3b2c1c1890498dab2bf7,BeehiveInnovations/zen-mcp-server,95,py/multiple-definition,tools/shared/base_tool.py,221
qalert-c4cfa032deef46f959297878,rccluster-c89cc348e3281d63ca7e,kortix-ai/suna,1013,js/unused-local-variable,frontend/src/components/thread/tool-views/CompleteToolView.tsx,61
qalert-c4f24f4bbefe7b2e6f8df04b,rccluster-d145708e4daf4f28b9f5,calcom/cal.com,22034,js/unused-local-variable,apps/api/v2/src/modules/billing/controllers/billing.controller.ts,11
qalert-c588f2e2c63c1ed081e02a5c,rccluster-a963c1059230d4786e41,Shelf-nu/shelf.nu,1905,js/trivial-conditional,app/atoms/qr-scanner.ts,91
qalert-c5b049571af0e4e5f8c36c6d,rccluster-b2f7e6911188fc456ff4,mendableai/firecrawl,1851,js/useless-assignment-to-local,apps/api/src/controllers/v2/batch-scrape.ts,60
qalert-c5c51b137bb437e967eeaab2,rccluster-5dadc583cef1f7ca0b2a,openai/openai-agents-python,729,py/unsafe-cyclic-import,src/agents/tracing/setup.py,13
qalert-c61ce28456258df514b3ae9a,rccluster-ee1b859966f5052ad27e,dust-tt/dust,10572,js/trivial-conditional,front/components/app/blocks/Chat.tsx,275
qalert-c6d4b6c0a418864f5ff2f31d,rccluster-2676c2ae500c3091f674,axinc-ai/ailia-models,1704,py/redundant-assignment,face_recognition/6d_repnet_360/utils_6d_repnet_360/utils.py,66
qalert-c700d8c601d3295718d0ece6,rccluster-f792c5691a26c343dfc3,maybe-finance/maybe,2389,rb/useless-assignment-to-local,test/system/settings/api_keys_test.rb,183
qalert-c74617b713a44c092f3f867c,rccluster-9362d24346a996593d23,mendableai/firecrawl,1877,js/unused-local-variable,apps/api/src/__tests__/snips/v2-crawl-prompt.test.ts,2
qalert-c773a5021151b46f0bb03541,rccluster-98db94046d5eee9a6c14,tegnike/aituber-kit,332,js/unused-local-variable,src/components/settings/based.tsx,17
qalert-c7915906a0677abc5c5ee451,rccluster-977a361246a00fea0744,567-labs/instructor,1677,py/unused-local-variable,tests/llm/test_cohere/test_retries.py,45
qalert-c79c9a4468fbbf77b9cc5fce,rccluster-d2e7d48c08bffbd2490e,jxxghp/MoviePilot,4577,py/catch-base-exception,app/helper/memory.py,269
qalert-c7d4ee1af840ae0ec47ce5a2,rccluster-007347f23d7a9a051e07,different-ai/note-companion,331,js/unused-local-variable,packages/mobile/app/(tabs)/index.tsx,2
qalert-c7e121eb2470b891b4ac280b,rccluster-60db55413ddc796ea7f6,PythonNest/PyNest,107,py/unused-import,tests/test_core/test_decorators/test_guard.py,1
qalert-c899d2e3668e4cacc1e13069,rccluster-42cb5854bde1f3f26dce,crewAIInc/crewAI,1818,py/unused-import,tests/utilities/test_planning_handler.py,5
qalert-c8aa56d93aef6bf648ecab9e,rccluster-4c07f93f0b1193770e4f,CapSoftware/Cap,561,js/unused-local-variable,apps/desktop/src/routes/(window-chrome)/settings/license.tsx,25
qalert-c8c995685a743292239fefe5,rccluster-74f313e30ab63bae8f2a,airbytehq/airbyte,56432,py/unused-import,airbyte-integrations/connectors/source-box-data-extract/source_box_data_extract/source.py,9
qalert-c92aeffd1974d7a75aab92ab,rccluster-ad22cdd9baa5004c0b70,stanford-crfm/levanter,1015,py/multiple-definition,src/levanter/layers/attention.py,1705
qalert-c95cc8764de0df3f24688de8,rccluster-6a8730fcadb6b223d6ef,yamadashy/repomix,574,js/unused-local-variable,src/cli/actions/initAction.ts,12
qalert-c9a5c7149a7ade7f6f7fc76f,rccluster-0af77366dc502d20a4e4,prebid/Prebid.js,13322,js/automatic-semicolon-insertion,modules/rtbhouseBidAdapter.js,202
qalert-cbb5f2ffdf78faff4ac977ea,rccluster-3c09053980cff773e433,goat-sdk/goat,178,js/unused-local-variable,typescript/packages/plugins/dexscreener/src/dexscreener.plugin.ts,1
qalert-cc09623c45df04c156e0000e,rccluster-1113e0e7830be3b0d986,different-ai/note-companion,331,js/unused-local-variable,packages/mobile/utils/share-handler.ts,2
qalert-ccd18cf8860927ff72dcc271,rccluster-afb149b4284b457ce8e5,mfts/papermark,1762,js/unused-local-variable,components/documents/document-header.tsx,128
qalert-cd03c61f8adef71049feb315,rccluster-5b48d029550e70037a4d,actions/toolkit,2100,js/unused-local-variable,packages/cache/__tests__/saveCache.test.ts,241
qalert-cd64e437b9b2d947d44ee642,rccluster-5c3335fca4a7aaf31ec6,rsyslog/rsyslog,5665,cpp/implicit-function-declaration,plugins/fmpcre/fmpcre.c,86
qalert-cde548b5a6ab9338bb57b18e,rccluster-33ebb4e4319a6f1ee5a5,sam-goodwin/alchemy,251,js/trivial-conditional,alchemy/test/stripe/coupon.test.ts,74
qalert-cdfba301b747081c3367803a,rccluster-e822cd95457f9e562fdb,airbytehq/airbyte,62455,py/unused-local-variable,airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,39
qalert-ce49ea43531000406adee3bb,rccluster-d2e7d48c08bffbd2490e,jxxghp/MoviePilot,4577,py/catch-base-exception,app/helper/memory.py,500
qalert-ce9f9eda5736069522a9abd3,rccluster-151b91f79b4064616cc4,stanford-crfm/levanter,1098,py/unused-local-variable,src/levanter/inference/jit_scheduler.py,187
qalert-ceb83bd72a7e7e2813c7ecf4,rccluster-f28c9a375f9e6350e6bd,analogdotnow/Analog,129,js/trivial-conditional,packages/api/src/providers/microsoft-calendar/utils.ts,62
qalert-cee9734e1f969051276ed5b5,rccluster-15dbe5930e9ed62c8f86,bytebot-ai/bytebot,40,js/unused-local-variable,packages/bytebot-agent/src/agent/agent.processor.ts,6
qalert-cef14e2215cb547ea0a0bd1b,rccluster-f504dbcb0461eb638a80,oraios/serena,286,py/unused-import,src/solidlsp/language_servers/rust_analyzer.py,16
qalert-cf32f572e40cd74bbb6f8fbf,rccluster-0636c615dd36b0f63dda,axinc-ai/ailia-models,1704,py/unused-import,face_recognition/6d_repnet_360/6d_repnet_360.py,19
qalert-cfa5c2d19621eedc39d30732,rccluster-76c9b4cf4fd09784f9ae,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/components/SignInButton.tsx,7
qalert-d028a4583d4c2d9b44781f03,rccluster-77516ee5311c5233e79e,imbhargav5/rooks,1801,js/unused-local-variable,packages/rooks/src/__tests__/useScreenDetailsApi.spec.ts,73
qalert-d0b15fea7a2a03e3380d075b,rccluster-5979be4a3375d9355694,crewAIInc/crewAI,2335,py/unused-import,src/crewai/security/security_config.py,13
qalert-d12518ed8355263e3f66b6b7,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/domains/verify-domain.ts,3
qalert-d135e75a3be93037f90b555a,rccluster-1ccd63c89f60c5e2df09,CapSoftware/Cap,571,js/unused-local-variable,apps/web/app/s/[videoId]/Share.tsx,12
qalert-d13b3abb3efae8a4c8945f93,rccluster-bbb181e33e7f33f41ca2,willccbb/verifiers,166,py/empty-except,environments/tau2_bench/tau2_bench.py,366
qalert-d1cd618e418c4ecb7d8be980,rccluster-f6fc658f86c819f96f31,liam-hq/liam,1880,js/trivial-conditional,frontend/apps/app/components/CommonLayout/GlobalNav/RecentsSection/RecentsSection.tsx,55
qalert-d24738ced951cea5e5179d09,rccluster-52399660dcfbb959490a,onetimesecret/onetimesecret,1538,rb/useless-assignment-to-local,spec/unit/onetime/refinements/then_with_diff_spec.rb,14
qalert-d2e412c6ad37ed78493b048d,rccluster-11c82171a693b6530e46,pdfme/pdfme,1059,js/redundant-operation,packages/pdf-lib/src/utils/elements/Ellipse.ts,80
qalert-d355f467e2b0286044eb31ab,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,529
qalert-d395ed128e014da89c8c2b12,rccluster-9d0999d6a9a688a92f0b,axinc-ai/ailia-models,1704,py/unused-import,face_recognition/6d_repnet_360/convert_to_onnx.py,4
qalert-d3a15f66192e8576462e28de,rccluster-da78afefcadab22c385c,different-ai/note-companion,300,js/unused-local-variable,packages/plugin/views/assistant/ai-chat/tool-handlers/last-modified-handler.tsx,2
qalert-d3deed8670d8e1253e1a4e61,rccluster-38ac2d99682eb8131843,different-ai/note-companion,331,js/unused-local-variable,packages/landing/app/(landing)/layout.tsx,1
qalert-d402ce7a5dba072560e82402,rccluster-c43c1ff9bef0c7ba17d7,jnsahaj/tweakcn,98,js/unused-local-variable,app/settings/profile/components/profile-form.tsx,25
qalert-d461ca1dcea706b0fa867be3,rccluster-dec3ccb6080877ea62b5,crewAIInc/crewAI,2277,py/unused-import,src/crewai/llms/base_llm.py,2
qalert-d4d9d6de5312c950b109bcfc,rccluster-de76ecb5e3434b89d7de,crewAIInc/crewAI,1892,py/unreachable-statement,src/crewai/flow/flow.py,591
qalert-d51bd4514cc6dfd57ece8361,rccluster-5191c6691e587a5e5e00,OneKeyHQ/app-monorepo,6756,js/unused-local-variable,packages/kit/src/views/AccountManagerStacks/components/WalletRename/HardwareLabelSetDialog.tsx,7
qalert-d5346535ec6be15d40d5dc6e,rccluster-938aea39b9e3e5b8fb31,jlowin/fastmcp,870,py/unsafe-cyclic-import,src/fastmcp/server/middleware.py,20
qalert-d589cd962bee16cde83a016c,rccluster-02cacaf895704a09dd3d,LeagueAkari/LeagueAkari,254,js/unused-local-variable,src/main/shards/sgp/state.ts,1
qalert-d5ad3a3d1987364728ed86f4,rccluster-3ef747ae8cf3b897ae8e,abi/screenshot-to-code,512,py/unused-import,backend/evals/core.py,2
qalert-d61844fee2002a2f7cbb2c22,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/LibraryCustomization.java,49
qalert-d69a5e73c47f471871e5de0e,rccluster-7bd9b9a8b2e592f849af,microsoft/genaiscript,1773,js/unused-local-variable,packages/core/test/github.worktree.test.ts,49
qalert-d7152ad98309ae721ab6bc49,rccluster-13aca7f93fc27a24c916,getsentry/sentry,93304,py/cyclic-import,src/sentry/integrations/gitlab/integration.py,35
qalert-d79b16e711a1c5ddee614d8e,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/CodeCustomization.java,23
qalert-d7a8abd2940abc484db49f04,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,284
qalert-d7b966c17342956234846b15,rccluster-f7af9c87cb3b39d57d6a,elizaOS/eliza,5565,js/unused-local-variable,packages/plugin-dummy-services/src/email/service.ts,2
qalert-d7c7767e3cbef7084f62e936,rccluster-dd553ff8882baa2ef7b0,Kiln-AI/Kiln,361,py/unused-local-variable,app/desktop/studio_server/test_provider_api.py,310
qalert-d8df2f24ec6cc385aeef71ac,rccluster-ff2fb4790173f70e538c,different-ai/note-companion,343,js/unused-local-variable,packages/plugin/views/assistant/inbox-logs.tsx,50
qalert-d994b14ebc264ccff6a15a01,rccluster-bbb181e33e7f33f41ca2,willccbb/verifiers,166,py/empty-except,environments/tau2_bench/tau2_bench.py,398
qalert-d9af097e140258f7257eaace,rccluster-278ba241b2072515cf81,jxxghp/MoviePilot,4577,py/unused-import,app/helper/memory.py,8
qalert-da45d1ea448eb22d779dbe89,rccluster-b2e1c2b7e798b8f007ec,OneKeyHQ/app-monorepo,6756,js/unused-local-variable,packages/kit/src/views/AddressBook/components/CreateOrEditContent.tsx,81
qalert-db41d3dd22899e67096b85bc,rccluster-ff2fb4790173f70e538c,different-ai/note-companion,343,js/unused-local-variable,packages/plugin/views/assistant/inbox-logs.tsx,161
qalert-db430f28199f7461947575c1,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/implementation/Utils.java,298
qalert-db9be292976242d27cb48296,rccluster-095f908cfb4741154a2d,promptfoo/promptfoo,2709,js/useless-assignment-to-local,src/providers/openai.ts,645
qalert-dbe4d3597dfdec08ec21e1b4,rccluster-527a7ebdeaf8ecfc6949,onetimesecret/onetimesecret,1538,rb/useless-assignment-to-local,spec/unit/onetime/refinements/then_with_diff_spec.rb,93
qalert-dbf883c6cfae1dfa379168a5,rccluster-945231e94842a474a2df,Kiln-AI/Kiln,361,py/test-equals-none,libs/core/kiln_ai/adapters/fine_tune/test_dataset_formatter.py,791
qalert-dc2cf0d249ddcad84bf946a2,rccluster-b8ec17a3dbc98742e165,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/components/SignInButton.tsx,3
qalert-dccaf4a5ce8789e6289e3013,rccluster-14a0f4a85983f64e92b6,docling-project/docling,1928,py/empty-except,docling/backend/pdf_backend.py,70
qalert-dd22aaadc2b3a79e36425098,rccluster-e7f9ec27c33f5d8d0e96,crewAIInc/crewAI,1820,py/unused-import,tests/test_manager_llm_delegation.py,5
qalert-dd245629f81fd58bc299d2f3,rccluster-d2e7d48c08bffbd2490e,jxxghp/MoviePilot,4577,py/empty-except,app/helper/memory.py,269
qalert-dd37a325dbf583937fc03134,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/domains/get-domains.ts,5
qalert-ddab8d2e0d7d64196adfd916,rccluster-69fb7769681f087fab58,dagster-io/dagster,30864,py/unused-local-variable,examples/docs_snippets/docs_snippets/guides/dagster/pythonic_config/pythonic_config.py,254
qalert-ddfddc2300134018d5d1afa3,rccluster-778e45b31d2d6eec0447,robinkarlberg/transfer.zip-web,39,js/unused-local-variable,next/src/app/api/transfer/[transferId]/sendbyemail/route.js,4
qalert-de273dee105519d944fe3945,rccluster-ed2f7b8f83961ec7d42a,mendableai/firecrawl,1893,js/unused-local-variable,apps/js-sdk/firecrawl/src/__tests__/v1/unit/monitor-job-status-retry.test.ts,109
qalert-de648afa3275b5bdb878efbe,rccluster-11c82171a693b6530e46,pdfme/pdfme,1059,js/redundant-operation,packages/pdf-lib/src/utils/elements/Ellipse.ts,91
qalert-de6aef3417fc47f6cac0010e,rccluster-c2fe8b296146ba98c75b,OneKeyHQ/app-monorepo,6756,js/unused-local-variable,packages/kit/src/views/AccountManagerStacks/components/WalletRename/WalletRenameButton.tsx,4
qalert-de7d1b99e26917f5659cfff1,rccluster-f5e5f9717aef814c11a6,dust-tt/dust,10572,js/missing-space-in-concatenation,sparkle/src/components/IconButton.tsx,41
qalert-ded817499fc170aef7ec5da0,rccluster-4c6c051aba63bff1e939,different-ai/note-companion,331,js/unused-local-variable,packages/mobile/app/_layout.tsx,15
qalert-df58288a38bac569e883e4f3,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/contacts/upsert-contact.ts,3
qalert-df90dd8d73d00e4034998c0d,rccluster-12ede7e31a3d5818d112,BerriAI/litellm,12551,py/unused-import,tests/test_litellm/llms/moonshot/test_moonshot_chat_transformation.py,18
qalert-dfb3cb2627fcd820e7ace006,rccluster-585be48d82d9b6bcb459,liam-hq/liam,1163,js/unused-local-variable,frontend/apps/app/features/projects/pages/KnowledgeSuggestionDetailPage/KnowledgeSuggestionDetailPage.tsx,9
qalert-dffede82416cf26671dfe899,rccluster-0b624cbc7b276742f642,crewAIInc/crewAI,2994,py/unsafe-cyclic-import,src/crewai/agents/agent_builder/base_agent_executor_mixin.py,10
qalert-e03f060366247fac89d30b1d,rccluster-c2fe8b296146ba98c75b,OneKeyHQ/app-monorepo,6756,js/unused-local-variable,packages/kit/src/views/AccountManagerStacks/components/WalletRename/WalletRenameButton.tsx,29
qalert-e0e69bb37614dd128f5df455,rccluster-cea56236d0e521e87914,NewFuture/DDNS,498,py/imprecise-assert,tests/test_provider_aliesa.py,501
qalert-e18781bad9819cb7b3bac7c5,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,262
qalert-e21a77220f0cf9ebfca80ce8,rccluster-93b5fbef7dfa34cf01b7,OpenPipe/ART,161,py/unused-import,dev/tau-bench/run_rl.py,18
qalert-e2288c33ea750cc0057193aa,rccluster-9565ac8e88f6cc360587,elizaOS/eliza,2549,js/unused-local-variable,packages/plugin-devin/__tests__/startSessionAction.test.ts,5
qalert-e25f4f9455ea862f91b69f6c,rccluster-69b3cd42ea5991b799d4,langbot-app/LangBot,1418,py/missing-call-to-init,pkg/provider/modelmgr/requesters/ppiochatcmpl.py,9
qalert-e26da93399348e039647cc11,rccluster-74d2a4f678e3ab8cb077,spcl/dace,2019,py/unused-import,tests/undefined_symbol_test.py,5
qalert-e2e31c6375212d85a44eebff,rccluster-c5ba690385777d2d0d6c,Netflix/metaflow,2467,py/uninitialized-local-variable,metaflow/plugins/metadata_providers/service.py,370
qalert-e31755b8be4c9f2d9724586b,rccluster-006ef37f856c6a467e36,robinkarlberg/transfer.zip-web,36,js/automatic-semicolon-insertion,next/src/components/tools/ZipFilesTool.js,37
qalert-e3397b78ab9ff275844b116a,rccluster-bbda2d2064d71f965629,crewAIInc/crewAI,2277,py/unused-import,src/crewai/crew.py,9
qalert-e3cd28d218b18d6f0d6a4ae9,rccluster-6016d8b59fe95a741e7a,onlook-dev/onlook,1305,js/unused-local-variable,apps/studio/electron/main/code/index.ts,3
qalert-e3d88073d3d79869ef8aa09a,rccluster-27df4ef0d8c158d70f21,HumanSignal/label-studio-ml-backend,782,py/unnecessary-pass,label_studio_ml/examples/timeseries_segmenter/tests/test_segmenter.py,598
qalert-e412ce10587d9fa2d23b76bc,rccluster-4baad9bcf04f1e2777b5,wizarrrr/wizarr,579,py/unreachable-statement,app/services/media/jellyfin.py,149
qalert-e4c45d2ba792aa931e3b64a0,rccluster-ed2f7b8f83961ec7d42a,mendableai/firecrawl,1893,js/unused-local-variable,apps/js-sdk/firecrawl/src/__tests__/v1/unit/monitor-job-status-retry.test.ts,57
qalert-e4f486e9204bb04ebd0a1ad6,rccluster-7580a0969323c80d8442,Significant-Gravitas/AutoGPT,10340,py/unnecessary-pass,autogpt_platform/backend/backend/util/cloud_storage.py,423
qalert-e52a9b5930c2f27860dd32eb,rccluster-8b747de451b6e1bf1dba,OpenPipe/ART,153,py/empty-except,src/art/local/vllm.py,70
qalert-e5b4b272289461a6a67fece2,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstantCustomization.java,117
qalert-e62455301ae736d237228e7b,rccluster-24bea543669103685544,keephq/keep,5101,py/unused-local-variable,tests/test_workflow_severity_comparisons.py,138
qalert-e66d0cae7a36bdefc66f01ae,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,341
qalert-e6bc085b3f8f1c3dbac2042f,rccluster-c43c1ff9bef0c7ba17d7,jnsahaj/tweakcn,98,js/unused-local-variable,app/settings/profile/components/profile-form.tsx,9
qalert-e70529ff293c7f132ffd0556,rccluster-c7c8cabdf8f34382d047,microsoft/RD-Agent,975,py/commented-out-code,rdagent/scenarios/data_science/proposal/exp_gen/proposal.py,1160
qalert-e7a7c64fc795e7a885037cf7,rccluster-3a8b3fa415648034c90d,camunda/camunda,34932,java/unused-parameter,zeebe/snapshot/src/main/java/io/camunda/zeebe/snapshots/transfer/SnapshotTransferServiceImpl.java,137
qalert-e7bb03f43fc1eeb10745711f,rccluster-6d9c82c185e7e8307366,CapSoftware/Cap,567,js/unused-local-variable,apps/web/app/api/upload/[...route]/route.ts,4
qalert-e85432c8f901e22c481781df,rccluster-bfa7347e6a828af39028,airbytehq/airbyte,62455,py/unused-import,airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,7
qalert-e8d3717c01cbedf161b0afee,rccluster-c43c1ff9bef0c7ba17d7,jnsahaj/tweakcn,98,js/unused-local-variable,app/settings/profile/components/profile-form.tsx,22
qalert-e8f86f74c35d525332f53bcb,rccluster-f7b342b341016f2db787,OpenHFT/Chronicle-Wire,1061,java/unknown-javadoc-parameter,src/main/java/net/openhft/chronicle/wire/FieldInfo.java,197
qalert-e9c94f119c16831e00df75d5,rccluster-6ff64f46468e214facde,pdfme/pdfme,766,js/unused-local-variable,packages/schemas/__tests__/utils.test.ts,3
qalert-e9d5e108dd86b650982ba3d9,rccluster-98dff30204cb718ba90e,dagster-io/dagster,30864,py/multiple-definition,examples/docs_snippets/docs_snippets/guides/dagster/pythonic_config/pythonic_config.py,373
qalert-ec93ef9c9dcc677a6ae75c47,rccluster-d6475951d911c1fde62d,different-ai/note-companion,331,js/unused-local-variable,packages/web/app/api/process-file/route.ts,6
qalert-ecaa39bcb865e1002954e443,rccluster-75976710862f489c2fb0,novuhq/novu,8563,js/unused-local-variable,apps/dashboard/src/components/workflow-editor/workflow-canvas.tsx,24
qalert-ecd9d30cad2e9d907e3899e1,rccluster-1ccd63c89f60c5e2df09,CapSoftware/Cap,571,js/unused-local-variable,apps/web/app/s/[videoId]/_components/PasswordOverlay.tsx,3
qalert-edb450e3f1f8eb5907be22b5,rccluster-5c3335fca4a7aaf31ec6,rsyslog/rsyslog,5665,cpp/implicit-function-declaration,plugins/fmpcre/fmpcre.c,52
qalert-edf44a6c219cd20fcaee4dc8,rccluster-10f751f4b3b869670ecc,nrwl/nx,31621,js/unused-local-variable,packages/react/src/executors/module-federation-ssr-dev-server/module-federation-ssr-dev-server.impl.ts,22
qalert-ee3cacd8fd8246531c7b6631,rccluster-c9d422a50b23217192ac,elizaOS/eliza,4686,js/unused-local-variable,packages/cli/src/server/api/env.ts,6
qalert-ef79b586349e7e605e5cf73d,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/PackageCustomization.java,42
qalert-f06904dc88149544e8330e55,rccluster-c1224beac1904723d801,novuhq/novu,8339,js/unused-local-variable,apps/worker/src/app/workflow/usecases/send-message/send-message-type.usecase.ts,1
qalert-f0f2a240bede88c52437685d,rccluster-5cc96c94b344119a6527,maybe-finance/maybe,2389,rb/uninitialized-local-variable,test/services/api_rate_limiter_test.rb,120
qalert-f1113d0c78d663f552f98df1,rccluster-938aea39b9e3e5b8fb31,jlowin/fastmcp,870,py/unsafe-cyclic-import,src/fastmcp/server/middleware.py,22
qalert-f114a4cfa946fa64dd1d8f68,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/PropertyCustomization.java,157
qalert-f13f69041e3ecc7424429fc4,rccluster-fcce8429f0ae94d94bf5,formbricks/formbricks,5819,js/unused-local-variable,apps/web/modules/ui/components/data-table/components/selected-row-settings.test.tsx,137
qalert-f1d519de65ad13190f60c7b9,rccluster-e4e9949175b7cf6bd6eb,Kiln-AI/Kiln,365,py/unused-import,libs/core/kiln_ai/adapters/extractors/test_extractor_runner.py,2
qalert-f39c80e8baeab5062bd556f6,rccluster-966d315e4762fa71c63e,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/routes/(window-chrome)/upgrade.tsx,3
qalert-f3f0c8e395ee866ddcf9844f,rccluster-7353d584e92240e17b42,openai/openai-agents-python,886,py/unnecessary-pass,src/agents/run.py,161
qalert-f403964de72c374626e8608e,rccluster-d495572fbade8e168636,pdfme/pdfme,765,js/unused-local-variable,packages/schemas/__tests__/utils.test.ts,3
qalert-f4667be75b53c864464569d6,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstructorCustomization.java,69
qalert-f4cebad27f055235949c66cd,rccluster-ee1b859966f5052ad27e,dust-tt/dust,10572,js/trivial-conditional,front/components/app/blocks/Browser.tsx,262
qalert-f51dc6068e97cf93175eaf8e,rccluster-bc681f9e4d97b6336757,langflow-ai/langflow,8870,py/call/wrong-named-argument,src/backend/tests/unit/test_mcp_server.py,155
qalert-f58d0ab3a20698e02745f087,rccluster-053a63f808b61bb5bd43,spcl/dace,2019,py/import-and-import-from,tests/undefined_symbol_test.py,8
qalert-f596960a822d5ac157bcd2a4,rccluster-938aea39b9e3e5b8fb31,jlowin/fastmcp,870,py/unsafe-cyclic-import,src/fastmcp/server/middleware.py,23
qalert-f6045a9e18ac306cb8b59ec4,rccluster-f504dbcb0461eb638a80,oraios/serena,286,py/unused-local-variable,src/solidlsp/language_servers/clangd_language_server.py,49
qalert-f662cd37d5af9692b7c60e33,rccluster-76ee4701a764b7ebf4ec,SimonHalvdansson/Harmonic-HN,220,java/uncaught-number-format-exception,app/src/main/java/com/simon/harmonichackernews/utils/Utils.java,238
qalert-f74c4de6ed10a72227c774c2,rccluster-21e5a191b7593cc63fe6,pdfme/pdfme,1059,js/useless-assignment-to-local,packages/pdf-lib/src/core/streams/AsciiHexStream.ts,26
qalert-f7656ffb2d4a5b49b878f13a,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstantCustomization.java,120
