scenario,repo_name,pr_number,group,ai,task_type,repo_language,log1p_changed_kloc,overlap_weight,introduced_quality_any,introduced_quality_alerts,introduced_security_any,introduced_security_alerts
baseline,liam-hq/liam,2206,ai,1,fix,TypeScript,0.0009995003330835331,1.0,0,0,0,0
baseline,trycompai/comp,657,ai,1,fix,TypeScript,0.007968169649176874,1.0,0,0,0,0
baseline,lingodotdev/lingo.dev,766,ai,1,fix,TypeScript,0.03825871211709034,1.0,0,0,0,0
baseline,microsoft/vscode-mssql,19675,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,calcom/cal.com,20661,ai,1,fix,TypeScript,0.012916225266546328,1.0,0,0,0,0
baseline,tldraw/tldraw,6210,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,microsoft/ApplicationInsights-JS,2536,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,pdfme/pdfme,846,ai,1,fix,TypeScript,0.032467190137501496,1.0,0,0,0,0
baseline,gensx-inc/gensx,907,ai,1,fix,TypeScript,0.18813794211539445,1.0,0,0,0,0
baseline,haydenbleasel/ultracite,180,ai,1,fix,TypeScript,2.096175740671001,1.0,0,0,0,0
baseline,unsend-dev/unsend,178,ai,1,fix,TypeScript,0.013902905168991422,1.0,0,0,0,0
baseline,novuhq/novu,8491,ai,1,fix,TypeScript,0.04018178963283183,1.0,0,0,0,0
baseline,remotion-dev/remotion,5410,ai,1,fix,TypeScript,0.004987541511039074,1.0,0,0,0,0
baseline,analogdotnow/Analog,103,ai,1,fix,TypeScript,0.013902905168991422,1.0,0,0,0,0
baseline,ryokun6/ryos,20,ai,1,fix,TypeScript,0.032467190137501496,1.0,0,0,0,0
baseline,microsoft/vscode-pull-request-github,7082,ai,1,fix,TypeScript,0.007968169649176874,1.0,0,0,0,0
baseline,angular-eslint/angular-eslint,2441,ai,1,fix,TypeScript,0.17898265552844,1.0,0,0,0,0
baseline,different-ai/note-companion,332,ai,1,fix,TypeScript,0.04974209189481407,1.0,0,0,0,0
baseline,tokens-studio/figma-plugin,3390,ai,1,fix,TypeScript,0.04688358589885042,1.0,0,0,0,0
baseline,miurla/morphic,532,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,gtg922r/obsidian-numerals,100,ai,1,fix,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,openai/openai-agents-js,93,ai,1,fix,TypeScript,0.09803374027136541,1.0,0,0,0,0
baseline,cornerstonejs/cornerstone3D,1999,ai,1,fix,TypeScript,0.02273948696948943,1.0,0,0,0,0
baseline,microsoft/ApplicationInsights-JS,2579,ai,1,fix,TypeScript,0.06203539091945264,1.0,0,0,0,0
baseline,elixir-lsp/vscode-elixir-ls,466,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,microsoft/vscode-pull-request-github,7216,ai,1,fix,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,liam-hq/liam,772,ai,1,fix,TypeScript,0.017839918128331,1.0,0,0,0,0
baseline,OHIF/Viewers,4647,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,PaloAltoNetworks/docusaurus-openapi-docs,1190,ai,1,fix,TypeScript,0.07417939817425151,1.0,0,0,0,0
baseline,remotion-dev/remotion,5408,ai,1,fix,TypeScript,0.12044615307586716,1.0,0,0,0,0
baseline,microsoft/vscode-mssql,19666,ai,1,fix,TypeScript,0.003992021269537453,1.0,0,0,0,0
baseline,trycompai/comp,695,ai,1,fix,TypeScript,0.008959741371471904,1.0,0,0,0,0
baseline,calcom/cal.com,20604,ai,1,fix,TypeScript,0.020782539182528505,1.0,0,0,0,0
baseline,mlflow/mlflow,16196,ai,1,fix,Python,0.005982071677547464,1.0,0,0,0,0
baseline,mendableai/firecrawl,1547,ai,1,fix,TypeScript,0.044973365642731154,1.0,0,0,0,0
baseline,stanford-crfm/levanter,1052,ai,1,fix,Python,0.037295784743696894,1.0,0,0,0,0
baseline,tldraw/tldraw,6213,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,marimo-team/marimo,3335,ai,1,fix,Python,0.07881118042428978,1.0,0,0,0,0
baseline,onlook-dev/onlook,1481,ai,1,feat,TypeScript,0.03343477608623739,1.0,0,0,0,0
baseline,goat-sdk/goat,224,ai,1,feat,TypeScript,0.13802129789737466,1.0,0,0,0,0
baseline,liam-hq/liam,2524,ai,1,feat,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,567-labs/instructor,1717,ai,1,feat,Python,0.20375683751401966,1.0,0,0,0,0
baseline,different-ai/note-companion,308,ai,1,feat,TypeScript,0.1231021971339834,1.0,1,1,0,0
baseline,liam-hq/liam,2044,ai,1,refactor,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,bentoml/BentoML,5171,ai,1,feat,Python,0.004987541511039074,1.0,0,0,0,0
baseline,NewFuture/DDNS,515,ai,1,feat,Python,0.33718626735486995,1.0,0,0,0,0
baseline,browser-use/browser-use,2535,ai,1,feat,Python,0.07788653865707122,1.0,0,0,0,0
baseline,getsentry/sentry-javascript,16959,ai,1,refactor,TypeScript,0.11867152971749864,1.0,0,0,0,0
baseline,calcom/cal.com,22387,ai,1,refactor,TypeScript,0.053540766928029816,1.0,0,0,0,0
baseline,openai/openai-agents-js,111,ai,1,feat,TypeScript,0.0295588022415444,1.0,0,0,0,0
baseline,microsoft/genaiscript,1796,ai,1,feat,TypeScript,0.4041308850950277,1.0,0,0,0,0
baseline,mlflow/mlflow,16088,ai,1,feat,Python,0.061095099359810875,1.0,0,0,0,0
baseline,yoshiko-pg/difit,61,ai,1,feat,TypeScript,1.1131724399994394,1.0,0,0,0,0
baseline,liam-hq/liam,2645,ai,1,fix,TypeScript,0.02566774674857779,1.0,0,0,0,0
baseline,liam-hq/liam,2661,ai,1,refactor,TypeScript,0.17730901497041035,1.0,0,0,0,0
baseline,aipotheosis-labs/aci,381,ai,1,fix,Python,0.001998002662673056,1.0,0,0,0,0
baseline,liam-hq/liam,1892,ai,1,feat,TypeScript,0.054488185284069734,1.0,0,0,0,0
baseline,parse-community/parse-dashboard,2904,ai,1,feat,JavaScript,0.04401688541677432,1.0,0,0,0,0
baseline,imbhargav5/rooks,1833,ai,1,feat,TypeScript,0.8324742457810445,1.0,1,2,0,0
baseline,ikamensh/flynt,229,ai,1,fix,Python,0.030529205034822874,1.0,0,0,0,0
baseline,gofiber/fiber,3463,ai,1,feat,Go,0.10795714150509228,1.0,0,0,0,0
baseline,shader-slang/slang,7739,ai,1,fix,C++,0.0344014267173324,1.0,0,0,0,0
baseline,lostintangent/gistpad,396,ai,1,feat,TypeScript,0.18481843699254183,1.0,0,0,0,0
baseline,Helicone/helicone,3875,ai,1,fix,TypeScript,0.005982071677547464,1.0,0,0,0,0
baseline,antiwork/gumroad,541,ai,1,feat,Ruby,0.002995508979798479,1.0,0,0,0,0
baseline,prebid/Prebid.js,13641,ai,1,refactor,JavaScript,0.29266961396282,1.0,0,0,0,0
baseline,microsoft/ebpf-for-windows,4501,ai,1,fix,C,0.009950330853168083,1.0,0,0,0,0
baseline,onlook-dev/onlook,1978,ai,1,feat,TypeScript,0.010939940038334364,1.0,0,0,0,0
baseline,JacobLinCool/LeetCode-Stats-Card,160,ai,1,fix,TypeScript,0.009950330853168083,1.0,0,0,0,0
baseline,aldinokemal/go-whatsapp-web-multidevice,362,ai,1,feat,Go,0.826366024346168,1.0,0,0,0,0
baseline,OpenPipe/ART,152,ai,1,fix,Python,0.001998002662673056,1.0,0,0,0,0
baseline,reflex-dev/reflex,5575,ai,1,feat,Python,0.013902905168991422,1.0,0,0,0,0
baseline,parse-community/parse-dashboard,2910,ai,1,feat,JavaScript,0.020782539182528505,1.0,0,0,0,0
baseline,antiwork/gumroad,221,ai,1,feat,Ruby,0.2199384203652614,1.0,0,0,0,0
baseline,mlflow/mlflow,16442,ai,1,feat,Python,0.2295231582782488,1.0,0,0,0,0
baseline,shivammathur/setup-php,974,ai,1,feat,TypeScript,0.010939940038334364,1.0,0,0,0,0
baseline,Kuingsmile/word-GPT-Plus,97,ai,1,fix,TypeScript,0.003992021269537453,1.0,0,0,0,0
baseline,openai/openai-agents-python,923,ai,1,feat,Python,0.09440067542148431,1.0,0,0,0,0
baseline,novuhq/novu,8513,ai,1,fix,TypeScript,0.0246926125903715,1.0,0,0,0,0
baseline,keephq/keep,5001,ai,1,feat,Python,0.7575294394892135,1.0,0,0,0,0
baseline,llm-workflow-engine/llm-workflow-engine,352,ai,1,fix,Python,0.001998002662673056,1.0,0,0,0,0
baseline,promptfoo/promptfoo,3257,ai,1,feat,TypeScript,0.15614868248993136,1.0,0,0,0,0
baseline,Tencent/ncnn,6204,ai,1,feat,C++,0.4324315563379787,1.0,0,0,0,0
baseline,rinadelph/Agent-MCP,33,ai,1,fix,Python,0.288181947493432,1.0,0,0,0,0
baseline,liam-hq/liam,2637,ai,1,refactor,TypeScript,0.05638033343610764,1.0,0,0,0,0
baseline,schemahero/schemahero,1171,ai,1,feat,Go,0.712949807856125,1.0,0,0,0,0
baseline,seasonedcc/remix-forms,375,ai,1,feat,TypeScript,0.30674913516900665,1.0,0,0,0,0
baseline,mlflow/mlflow,16321,ai,1,refactor,Python,0.04783732941416013,1.0,0,0,0,0
baseline,angular-eslint/angular-eslint,2453,ai,1,feat,TypeScript,0.10074990310014305,1.0,0,0,0,0
baseline,stanford-crfm/levanter,1108,ai,1,fix,Python,0.002995508979798479,1.0,0,0,0,0
baseline,datopian/portaljs,1396,ai,1,feat,TypeScript,0.2889312918522129,1.0,1,1,0,0
baseline,stack-auth/stack-auth,527,ai,1,feat,TypeScript,0.061095099359810875,1.0,0,0,0,0
baseline,getsentry/sentry,95572,ai,1,feat,Python,0.003992021269537453,1.0,0,0,0,0
baseline,trycompai/comp,723,ai,1,fix,TypeScript,0.003992021269537453,1.0,0,0,0,0
baseline,patched-codes/patchwork,1192,ai,1,feat,Python,0.16466662155523387,1.0,1,2,0,0
baseline,janbjorge/pgqueuer,398,ai,1,fix,Python,0.035367143837291316,1.0,0,0,0,0
baseline,ryokun6/ryos,125,ai,1,refactor,TypeScript,0.171429115627531,1.0,0,0,0,0
baseline,ryokun6/ryos,232,ai,1,feat,TypeScript,0.007968169649176874,1.0,0,0,0,0
baseline,novuhq/novu,8752,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,microsoft/vscode,258150,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,langfuse/langfuse,6916,ai,1,feat,TypeScript,0.014888612493750654,1.0,0,0,0,0
baseline,liam-hq/liam,1875,ai,1,feat,TypeScript,0.003992021269537453,1.0,0,0,0,0
baseline,microsoft/vscode,255415,ai,1,fix,TypeScript,0.008959741371471904,1.0,0,0,0,0
baseline,pdfme/pdfme,758,ai,1,fix,TypeScript,0.24216155714997162,1.0,0,0,0,0
baseline,yamadashy/repomix,607,ai,1,feat,TypeScript,1.3139924493644854,1.0,0,0,0,0
baseline,haydenbleasel/ultracite,178,ai,1,feat,TypeScript,0.3974329364109001,1.0,0,0,0,0
baseline,OpenHFT/Chronicle-Wire,1093,ai,1,refactor,Java,0.15700374880966475,1.0,0,0,0,0
baseline,aipotheosis-labs/aci,555,ai,1,feat,Python,0.10616019582839063,1.0,0,0,0,0
baseline,getsentry/sentry,93224,ai,1,feat,Python,0.24373018492259815,1.0,0,0,0,0
baseline,Helicone/helicone,3873,ai,1,refactor,TypeScript,0.013902905168991422,1.0,0,0,0,0
baseline,reown-com/appkit,4484,ai,1,fix,TypeScript,0.02664193094642118,1.0,0,0,0,0
baseline,browser-use/browser-use,2160,ai,1,feat,Python,0.17730901497041035,1.0,0,0,0,0
baseline,ryokun6/ryos,9,ai,1,feat,TypeScript,0.0246926125903715,1.0,0,0,0,0
baseline,vlm-run/vlmrun-hub,52,ai,1,feat,Python,0.04401688541677432,1.0,0,0,0,0
baseline,elizaOS/eliza,5489,ai,1,feat,TypeScript,0.8445798843201546,1.0,0,0,0,0
baseline,mendableai/firecrawl-mcp-server,73,ai,1,feat,JavaScript,0.04210117601863539,1.0,0,0,0,0
baseline,stanford-crfm/levanter,1023,ai,1,fix,Python,0.1864795669426183,1.0,1,2,0,0
baseline,seasonedcc/remix-forms,351,ai,1,fix,TypeScript,0.09984533496971613,1.0,0,0,0,0
baseline,prebid/Prebid.js,13428,ai,1,fix,JavaScript,0.061095099359810875,1.0,0,0,0,0
baseline,liam-hq/liam,1433,ai,1,feat,TypeScript,0.28216689176367077,1.0,0,0,0,0
baseline,crewAIInc/crewAI,1820,ai,1,fix,Python,0.18979357163265562,1.0,1,3,0,0
baseline,remotion-dev/remotion,5417,ai,1,feat,TypeScript,0.23111172096338664,1.0,0,0,0,0
baseline,mtrojnar/osslsigncode,445,ai,1,fix,C,0.003992021269537453,1.0,0,0,0,0
baseline,airbytehq/airbyte,61441,ai,1,fix,Python,0.08434114843375087,1.0,0,0,0,0
baseline,parse-community/parse-dashboard,2887,ai,1,feat,JavaScript,0.08157998699242287,1.0,0,0,0,0
baseline,oraios/serena,286,ai,1,refactor,Python,0.4842762885324542,1.0,1,12,0,0
baseline,microsoft/vscode,253084,ai,1,fix,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,trycompai/comp,98,ai,1,feat,TypeScript,1.1391142319774397,1.0,1,1,0,0
baseline,openfga/openfga,2565,ai,1,fix,Go,0.04688358589885042,1.0,0,0,0,0
baseline,getsentry/sentry-javascript,16553,ai,1,feat,TypeScript,0.15186234930924608,1.0,0,0,0,0
baseline,NewFuture/DDNS,536,ai,1,feat,Python,0.7409845099741055,1.0,0,0,0,0
baseline,liam-hq/liam,2769,ai,1,refactor,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,pwa-builder/PWABuilder,5012,ai,1,fix,TypeScript,0.04401688541677432,1.0,0,0,0,0
baseline,thirdweb-dev/js,7574,ai,1,feat,TypeScript,0.010939940038334364,1.0,0,0,0,0
baseline,parse-community/parse-dashboard,2877,ai,1,feat,JavaScript,0.12486898204586927,1.0,0,0,0,0
baseline,tokens-studio/figma-plugin,3404,ai,1,feat,TypeScript,0.178146185383474,1.0,0,0,0,0
baseline,antiwork/gumroad,285,ai,1,feat,Ruby,0.002995508979798479,1.0,0,0,0,0
baseline,katspaugh/wavesurfer.js,4167,ai,1,fix,TypeScript,0.009950330853168083,1.0,0,0,0,0
baseline,promptfoo/promptfoo,2955,ai,1,feat,TypeScript,0.26620304077465673,1.0,0,0,0,0
baseline,microsoft/react-native-windows,14903,ai,1,feat,C++,0.039220713153281295,1.0,0,0,0,0
baseline,onlook-dev/onlook,2155,ai,1,fix,TypeScript,0.020782539182528505,1.0,0,0,0,0
baseline,lostintangent/gistpad,406,ai,1,fix,TypeScript,0.012916225266546328,1.0,0,0,0,0
baseline,langbot-app/LangBot,1583,ai,1,feat,Python,0.14842000511827327,1.0,0,0,0,0
baseline,antiwork/gumroad,218,ai,1,refactor,Ruby,0.01587334915629015,1.0,0,0,0,0
baseline,ikamensh/flynt,234,ai,1,fix,Python,0.05921185963184608,1.0,0,0,0,0
baseline,sooperset/mcp-atlassian,540,ai,1,fix,Python,0.03825871211709034,1.0,0,0,0,0
baseline,wuba/react-native-echarts,249,ai,1,refactor,TypeScript,0.09893994785490356,1.0,0,0,0,0
baseline,lingodotdev/lingo.dev,717,ai,1,fix,TypeScript,0.012916225266546328,1.0,0,0,0,0
baseline,celestiaorg/celestia-core,2125,ai,1,fix,Go,0.006975613736425242,1.0,0,0,0,0
baseline,reflex-dev/reflex,5555,ai,1,refactor,Python,0.5647454657554212,1.0,1,1,0,0
baseline,ryokun6/ryos,210,ai,1,feat,TypeScript,0.07973496801885356,1.0,0,0,0,0
baseline,Kanaries/graphic-walker,451,ai,1,fix,TypeScript,0.007968169649176874,1.0,0,0,0,0
baseline,rsyslog/rsyslog,5684,ai,1,fix,C,0.011928570865273802,1.0,0,0,0,0
baseline,browser-use/browser-use,2239,ai,1,refactor,Python,0.0009995003330835331,1.0,0,0,0,0
baseline,goat-sdk/goat,218,ai,1,feat,TypeScript,0.15186234930924608,1.0,0,0,0,0
baseline,novuhq/novu,8307,ai,1,feat,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,tldraw/tldraw,6222,ai,1,feat,TypeScript,0.039220713153281295,1.0,0,0,0,0
baseline,kanisterio/kanister,3506,ai,1,feat,Go,0.6037693694087286,1.0,0,0,0,0
baseline,microsoft/vscode-pull-request-github,7146,ai,1,feat,TypeScript,0.09531017980432487,1.0,0,0,0,0
baseline,skypilot-org/skypilot,5787,ai,1,fix,Python,0.005982071677547464,1.0,0,0,0,0
baseline,calcom/cal.com,22389,ai,1,refactor,TypeScript,0.19227188764712272,1.0,0,0,0,0
baseline,mendableai/firecrawl,1445,ai,1,feat,TypeScript,0.3576744442718159,1.0,0,0,0,0
baseline,wei/socialify,556,ai,1,feat,TypeScript,0.005982071677547464,1.0,0,0,0,0
baseline,gridaco/grida,359,ai,1,feat,TypeScript,0.0295588022415444,1.0,0,0,0,0
baseline,promptfoo/promptfoo,4313,ai,1,fix,TypeScript,0.16805358499624973,1.0,0,0,0,0
baseline,rsyslog/rsyslog,5833,ai,1,fix,C,0.009950330853168083,1.0,0,0,0,0
baseline,sam-goodwin/alchemy,275,ai,1,feat,TypeScript,0.6184236343640088,1.0,0,0,0,0
baseline,module-federation/core,3887,ai,1,feat,TypeScript,0.19556678354397528,1.0,0,0,0,0
baseline,robinkarlberg/transfer.zip-web,36,ai,1,feat,JavaScript,0.5687171021817683,1.0,1,1,0,0
baseline,marimo-team/marimo,3966,ai,1,fix,Python,0.07510747248680541,1.0,0,0,0,0
baseline,novuhq/novu,8378,ai,1,fix,TypeScript,0.014888612493750654,1.0,0,0,0,0
baseline,parse-community/parse-dashboard,2929,ai,1,feat,JavaScript,0.023716526617316044,1.0,0,0,0,0
baseline,box/box-ui-elements,3939,ai,1,feat,JavaScript,0.20620083058389777,1.0,0,0,0,0
baseline,stanford-crfm/levanter,1081,ai,1,refactor,Python,0.007968169649176874,1.0,0,0,0,0
baseline,mlflow/mlflow,16533,ai,1,fix,Python,0.009950330853168083,1.0,0,0,0,0
baseline,Stirling-Tools/Stirling-PDF,3989,ai,1,feat,Java,0.007968169649176874,1.0,0,0,0,0
baseline,binarywang/WxJava,3658,ai,1,feat,Java,0.128393214768399,1.0,0,0,0,0
baseline,Deepractice/PromptX,119,ai,1,fix,JavaScript,0.1239859797809912,1.0,0,0,0,0
baseline,bruin-data/ingestr,261,ai,1,feat,Python,0.2986220124901153,1.0,0,0,0,0
baseline,mlflow/mlflow,16112,ai,1,fix,Python,0.02176149178151269,1.0,0,0,0,0
baseline,goat-sdk/goat,228,ai,1,feat,TypeScript,0.2874320411965716,1.0,0,0,0,0
baseline,microsoft/playwright,36366,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,hotovo/aider-desk,159,ai,1,feat,TypeScript,0.14496577025018573,1.0,0,0,0,0
baseline,different-ai/note-companion,348,ai,1,feat,TypeScript,0.9309822806171448,1.0,0,0,0,0
baseline,haydenbleasel/kibo,167,ai,1,fix,TypeScript,0.04018178963283183,1.0,0,0,0,0
baseline,ryokun6/ryos,192,ai,1,feat,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,pdfme/pdfme,716,ai,1,feat,TypeScript,0.10526051065749295,1.0,0,0,0,0
baseline,featureform/enrichmcp,45,ai,1,feat,Python,0.47062843401457766,1.0,0,0,0,0
baseline,objectionary/eo,4280,ai,1,fix,Java,0.01882175424058776,1.0,0,0,0,0
baseline,antiwork/gumroad,312,ai,1,feat,Ruby,0.06297479916138844,1.0,0,0,0,0
baseline,ryokun6/ryos,17,ai,1,refactor,TypeScript,0.09531017980432487,1.0,0,0,0,0
baseline,bespokelabsai/curator,291,ai,1,refactor,Python,0.0344014267173324,1.0,0,0,0,0
baseline,lostintangent/gistpad,398,ai,1,feat,TypeScript,0.5966362801791015,1.0,0,0,0,0
baseline,Uberi/speech_recognition,846,ai,1,feat,Python,0.12221763272424921,1.0,0,0,0,0
baseline,leonardsellem/n8n-mcp-server,37,ai,1,fix,TypeScript,0.03343477608623739,1.0,0,0,0,0
baseline,liam-hq/liam,1074,ai,1,refactor,TypeScript,0.1814878760453772,1.0,0,0,0,0
baseline,zaidmukaddam/scira,166,ai,1,fix,TypeScript,0.007968169649176874,1.0,0,0,0,0
baseline,featureform/enrichmcp,67,ai,1,feat,Python,0.030529205034822874,1.0,0,0,0,0
baseline,Kiln-AI/Kiln,351,ai,1,fix,Python,0.08065790301745447,1.0,0,0,0,0
baseline,camunda/camunda,35007,ai,1,refactor,Java,0.07325046173959267,1.0,0,0,0,0
baseline,mendableai/firecrawl,1748,ai,1,feat,TypeScript,0.02273948696948943,1.0,0,0,0,0
baseline,ESPresense/ESPresense,1723,ai,1,fix,C,0.002995508979798479,1.0,0,0,0,0
baseline,airbytehq/airbyte,61365,ai,1,fix,Python,0.0246926125903715,1.0,0,0,0,0
baseline,gensx-inc/gensx,822,ai,1,feat,TypeScript,0.12575120530556033,1.0,0,0,0,0
baseline,ryokun6/ryos,75,ai,1,feat,TypeScript,0.6580380034463774,1.0,0,0,0,0
baseline,effekseer/Effekseer,1046,ai,1,refactor,C++,0.14928170271575444,1.0,0,0,0,0
baseline,onflow/flow-go,7584,ai,1,refactor,Go,0.011928570865273802,1.0,0,0,0,0
baseline,ryoppippi/ccusage,128,ai,1,fix,TypeScript,0.002995508979798479,1.0,0,0,0,0
baseline,PromtEngineer/localGPT,904,ai,1,feat,Python,0.25153662581542763,1.0,0,0,0,0
baseline,liam-hq/liam,2603,ai,1,refactor,TypeScript,0.128393214768399,1.0,0,0,0,0
baseline,superagent-ai/vibekit,17,ai,1,feat,TypeScript,0.07138999608667294,1.0,0,0,0,0
baseline,SimonHalvdansson/Harmonic-HN,218,ai,1,feat,Java,0.01882175424058776,1.0,0,0,0,0
baseline,langfuse/langfuse,7250,ai,1,feat,TypeScript,0.1798184265758361,1.0,0,0,0,0
baseline,liam-hq/liam,1967,ai,1,refactor,TypeScript,0.09984533496971613,1.0,0,0,0,0
baseline,elixir-lsp/vscode-elixir-ls,488,ai,1,feat,TypeScript,0.29713723122253605,1.0,0,0,0,0
baseline,airbytehq/airbyte,55005,ai,1,feat,Python,0.48858001481867097,1.0,1,1,0,0
baseline,maplibre/maputnik,1262,ai,1,feat,TypeScript,0.053540766928029816,1.0,0,0,0,0
baseline,liam-hq/liam,2743,ai,1,feat,TypeScript,0.03149866705937099,1.0,0,0,0,0
baseline,different-ai/note-companion,343,ai,1,feat,TypeScript,0.27383666562972786,1.0,1,5,0,0
baseline,microsoft/vscode,251512,ai,1,fix,TypeScript,0.003992021269537453,1.0,0,0,0,0
baseline,onlook-dev/onlook,1564,ai,1,feat,TypeScript,0.01587334915629015,1.0,0,0,0,0
baseline,mattiasw/ExifReader,527,ai,1,fix,JavaScript,0.001998002662673056,1.0,0,0,0,0
baseline,kortix-ai/suna,975,ai,1,fix,TypeScript,0.2199384203652614,1.0,0,0,0,0
baseline,goat-sdk/goat,378,ai,1,feat,TypeScript,0.0573250666192694,1.0,0,0,0,0
baseline,wix/react-native-ui-lib,3521,ai,1,feat,TypeScript,0.04114194333117518,1.0,0,0,0,0
baseline,novuhq/novu,8362,ai,1,fix,TypeScript,0.010939940038334364,1.0,0,0,0,0
baseline,colinhacks/zod,4865,ai,1,feat,TypeScript,0.06765864847381481,1.0,1,1,0,0
baseline,julep-ai/julep,1388,ai,1,refactor,Python,0.001998002662673056,1.0,0,0,0,0
baseline,vlm-run/vlmrun-hub,67,ai,1,feat,Python,0.03149866705937099,1.0,0,0,0,0
baseline,jonobr1/two.js,782,ai,1,fix,JavaScript,0.007968169649176874,1.0,0,0,0,0
baseline,microsoft/ApplicationInsights-JS,2595,ai,1,fix,TypeScript,0.10526051065749295,1.0,1,3,0,0
baseline,OpenPipe/ART,167,ai,1,refactor,Python,0.22793206804600694,1.0,0,0,0,0
baseline,PrefectHQ/prefect,18363,ai,1,fix,Python,0.1432341680859078,1.0,0,0,0,0
baseline,Significant-Gravitas/AutoGPT,10013,ai,1,fix,Python,0.005982071677547464,1.0,0,0,0,0
baseline,hcengineering/platform,7619,ai,1,fix,TypeScript,0.17730901497041035,1.0,0,0,0,0
baseline,traccar/traccar-web,1380,ai,1,fix,JavaScript,0.003992021269537453,1.0,0,0,0,0
baseline,liam-hq/liam,1123,ai,1,fix,TypeScript,0.005982071677547464,1.0,0,0,0,0
baseline,oraios/serena,167,ai,1,fix,Python,0.05164323315183845,1.0,0,0,0,0
baseline,unibeck/solstatus,109,ai,1,feat,TypeScript,0.7256143706974468,1.0,0,0,0,0
baseline,actions/toolkit,2100,ai,1,fix,TypeScript,0.20048886074940359,1.0,1,3,0,0
baseline,microsoft/vscode,254223,ai,1,feat,TypeScript,0.0168571170664229,1.0,0,0,0,0
baseline,jina-ai/node-DeepResearch,48,ai,1,feat,TypeScript,0.7443154671343447,1.0,0,0,0,0
baseline,commaai/opendbc,2539,ai,1,feat,Python,1.000631880307906,1.0,0,0,0,0
baseline,commaai/opendbc,2537,ai,1,feat,Python,0.5270925962298626,1.0,0,0,0,0
baseline,effekseer/Effekseer,1057,ai,1,fix,C++,0.002995508979798479,1.0,0,0,0,0
baseline,langbot-app/LangBot,1418,ai,1,feat,Python,0.11332868530700317,1.0,1,4,0,0
baseline,elizaOS/eliza,4666,ai,1,refactor,TypeScript,0.42918163472548043,1.0,0,0,0,0
baseline,gridaco/grida,393,ai,1,feat,TypeScript,0.1906203596086497,1.0,0,0,0,0
baseline,jina-ai/node-DeepResearch,4,ai,1,feat,TypeScript,1.191191469961203,1.0,1,1,0,0
baseline,RooCodeInc/Roo-Code,4983,ai,1,feat,TypeScript,0.009950330853168083,1.0,0,0,0,0
baseline,antiwork/gumroad,654,ai,1,feat,Ruby,0.0295588022415444,1.0,0,0,0,0
baseline,novuhq/novu,8564,ai,1,fix,TypeScript,0.012916225266546328,1.0,0,0,0,0
baseline,liam-hq/liam,1917,ai,1,feat,TypeScript,0.26236426446749106,1.0,0,0,0,0
baseline,microsoft/vscode-js-debug,2242,ai,1,feat,TypeScript,0.008959741371471904,1.0,0,0,0,0
baseline,stanford-crfm/levanter,1088,ai,1,fix,Python,0.005982071677547464,1.0,0,0,0,0
baseline,gensx-inc/gensx,750,ai,1,fix,TypeScript,0.18481843699254183,1.0,0,0,0,0
baseline,jina-ai/node-DeepResearch,34,ai,1,fix,TypeScript,0.07417939817425151,1.0,0,0,0,0
baseline,python/devguide,1583,ai,1,feat,Python,0.0168571170664229,1.0,0,0,0,0
baseline,prebid/Prebid.js,13138,ai,1,refactor,JavaScript,0.06672363204290818,1.0,0,0,0,0
baseline,yamadashy/repomix,566,ai,1,fix,TypeScript,0.027615167032973367,1.0,0,0,0,0
baseline,appsmithorg/appsmith,38758,ai,1,fix,TypeScript,0.02176149178151269,1.0,0,0,0,0
baseline,OpenPipe/ART,161,ai,1,feat,Python,0.32570013963930183,1.0,1,5,0,0
baseline,microsoft/onnxruntime-genai,1561,ai,1,fix,C++,0.020782539182528505,1.0,0,0,0,0
baseline,ryokun6/ryos,22,ai,1,feat,TypeScript,0.007968169649176874,1.0,0,0,0,0
baseline,mtrojnar/osslsigncode,447,ai,1,feat,C,0.003992021269537453,1.0,0,0,0,0
baseline,liam-hq/liam,2179,ai,1,fix,TypeScript,0.002995508979798479,1.0,0,0,0,0
