batch_id,sample_order,scale_order,scale_extra_order,size_stratum,repo_id,repo_name,language,stars,pr_id,pr_number,agent,created_at,merged_at,keyword_hit,task_type,task_confidence
scale200,,88,,small,400215964,novuhq/novu,TypeScript,37349,3156267045,8546,Cursor,2025-06-18T10:06:35Z,2025-06-18T10:06:42Z,fix,fix,10
scale200,,89,,medium,174731004,ikamensh/flynt,Python,718,3263887009,212,OpenAI_Codex,2025-07-25T17:19:48Z,2025-07-25T18:28:42Z,fix,fix,10
scale200,,90,,large,127246132,reown-com/appkit,TypeScript,5202,3092586675,4407,Devin,2025-05-27T05:04:34Z,2025-06-03T12:48:43Z,fix,fix,10
scale200,,91,,large,577492459,a16z/halmos,Python,917,3138256165,539,Copilot,2025-06-11T22:19:56Z,2025-06-14T00:51:01Z,fix,fix,10
scale200,,92,,small,923332984,ryokun6/ryos,TypeScript,558,3185534745,150,Cursor,2025-06-28T22:34:05Z,2025-06-28T22:34:09Z,fix,fix,9
scale200,,93,,medium,39321023,prebid/Prebid.js,JavaScript,1467,3231983313,13601,OpenAI_Codex,2025-07-15T11:58:56Z,2025-07-15T13:24:27Z,fix,fix,8
scale200,,96,,medium,525592995,invoke-ai/InvokeAI,TypeScript,25600,3194288310,8174,Cursor,2025-07-02T02:14:10Z,2025-07-02T14:47:02Z,fix,fix,10
scale200,,97,,small,197336679,3rdIteration/btcrecover,Python,742,3275019287,614,OpenAI_Codex,2025-07-29T21:18:41Z,2025-07-29T21:34:31Z,fix,fix,10
scale200,,98,,medium,859537060,antiwork/shortest,TypeScript,5179,2836723533,322,Devin,2025-02-06T22:08:16Z,2025-02-06T22:55:45Z,fix,fix,10
scale200,,99,,large,978331188,microsoft/magentic-ui,Python,6674,3081388781,70,Copilot,2025-05-21T20:53:59Z,2025-05-21T23:30:31Z,fix,fix,10
scale200,,100,,large,642497346,langfuse/langfuse,TypeScript,14483,3239813524,7946,Cursor,2025-07-17T14:29:34Z,2025-07-17T15:07:29Z,fix,fix,10
scale200,,101,,small,786756993,mistralai/mistral-common,Python,771,3146174697,101,OpenAI_Codex,2025-06-14T13:27:42Z,2025-06-16T09:33:37Z,fix,fix,10
scale200,,102,,medium,820087727,onlook-dev/onlook,TypeScript,21192,2765918459,977,Devin,2025-01-02T12:05:16Z,2025-01-02T18:16:20Z,fix,fix,10
scale200,,103,,medium,221931137,celestiaorg/celestia-core,Go,531,3202730929,2140,Copilot,2025-07-04T13:18:57Z,2025-07-04T15:36:22Z,fix,fix,10
scale200,,104,,small,826170402,elizaOS/eliza,TypeScript,16507,3222136858,5533,Cursor,2025-07-11T08:58:31Z,2025-07-11T09:04:26Z,fix,fix,10
scale200,,105,,large,50623416,parse-community/parse-dashboard,JavaScript,3773,3225142813,2895,OpenAI_Codex,2025-07-12T10:02:30Z,2025-07-12T11:04:32Z,fix,fix,10
scale200,,107,,medium,136202695,mlflow/mlflow,Python,21402,3094144121,15909,Copilot,2025-05-27T14:26:16Z,2025-05-27T15:15:53Z,fix,fix,9
scale200,,108,,large,400215964,novuhq/novu,TypeScript,37349,3165818046,8563,Cursor,2025-06-22T09:49:51Z,2025-06-22T10:28:19Z,fix,fix,10
scale200,,109,,small,984965707,analogdotnow/Analog,TypeScript,1079,3119467693,104,OpenAI_Codex,2025-06-05T00:23:34Z,2025-06-05T00:29:12Z,fix,fix,10
scale200,,110,,medium,678526156,marimo-team/marimo,Python,14933,2848656258,3768,Devin,2025-02-12T15:49:04Z,2025-02-12T17:52:38Z,fix,fix,10
scale200,,111,,large,221931137,celestiaorg/celestia-core,Go,531,3135896507,1987,Copilot,2025-06-11T08:07:38Z,2025-06-12T11:25:50Z,fix,fix,10
scale200,,112,,small,923332984,ryokun6/ryos,TypeScript,558,3186317136,156,Cursor,2025-06-29T16:16:32Z,2025-06-29T16:19:53Z,fix,fix,10
scale200,,113,,medium,788904329,janbjorge/pgqueuer,Python,1324,3116770548,399,OpenAI_Codex,2025-06-04T07:16:35Z,2025-06-04T07:25:09Z,fix,fix,9
scale200,,115,,small,41881900,microsoft/vscode,TypeScript,175171,3134922059,251154,Copilot,2025-06-10T21:49:09Z,2025-06-11T16:37:22Z,fix,fix,10
scale200,,116,,large,642497346,langfuse/langfuse,TypeScript,14483,3209290574,7731,Cursor,2025-07-07T14:38:05Z,2025-07-07T15:31:35Z,fix,fix,10
scale200,,117,,medium,39321023,prebid/Prebid.js,JavaScript,1467,3135365977,13357,OpenAI_Codex,2025-06-11T03:31:08Z,2025-06-11T12:13:21Z,fix,fix,9
scale200,,118,,small,575321313,langbot-app/LangBot,Python,12782,3062887664,1421,Devin,2025-05-14T12:05:58Z,2025-05-14T12:52:27Z,fix,fix,10
scale200,,119,,medium,33373292,microsoft/ApplicationInsights-JS,TypeScript,671,3197138491,2597,Copilot,2025-07-02T20:45:53Z,2025-07-03T22:16:46Z,fix,fix,10
scale200,,120,,large,826170402,elizaOS/eliza,TypeScript,16507,3222396654,5537,Cursor,2025-07-11T10:26:53Z,2025-07-11T10:28:08Z,fix,fix,10
scale200,,121,,medium,234231371,gofiber/fiber,Go,37269,3100296885,3494,OpenAI_Codex,2025-05-29T13:08:55Z,2025-06-01T11:53:18Z,fix,fix,9
scale200,,122,,small,283046497,airbytehq/airbyte,Python,19011,2912249467,55709,Devin,2025-03-12T00:52:18Z,2025-03-14T23:03:18Z,fix,fix,9
scale200,,123,,large,471249443,haydenbleasel/ultracite,TypeScript,1537,3176277680,176,Copilot,2025-06-25T16:36:51Z,2025-06-27T23:19:48Z,fix,fix,10
scale200,,124,,small,525592995,invoke-ai/InvokeAI,TypeScript,25600,3193604442,8167,Cursor,2025-07-01T19:38:48Z,2025-07-02T12:09:43Z,fix,fix,10
scale200,,125,,medium,460609164,writer/writer-framework,Python,1414,3095068372,885,OpenAI_Codex,2025-05-27T20:06:58Z,2025-05-27T20:23:15Z,fix,fix,10
scale200,,127,,small,265001214,tokens-studio/figma-plugin,TypeScript,1469,3077095481,3362,Copilot,2025-05-20T13:46:44Z,2025-05-21T17:54:04Z,fix,fix,8
scale200,,128,,medium,400215964,novuhq/novu,TypeScript,37349,3252203899,8763,Cursor,2025-07-22T10:59:20Z,2025-07-22T12:10:57Z,fix,fix,10
scale200,,130,,large,644715009,PromtEngineer/localGPT,Python,21751,3231144236,848,Devin,2025-07-15T07:30:12Z,2025-07-15T07:48:31Z,fix,fix,10
scale200,,131,,small,61973853,microsoft/vscode-mssql,TypeScript,1718,3170947322,19642,Copilot,2025-06-24T08:28:57Z,2025-07-01T17:07:23Z,fix,fix,10
scale200,,132,,medium,923332984,ryokun6/ryos,TypeScript,558,3226090815,189,Cursor,2025-07-13T03:49:41Z,2025-07-13T03:50:53Z,fix,fix,10
scale200,,133,,large,50623416,parse-community/parse-dashboard,JavaScript,3773,3238930349,2916,OpenAI_Codex,2025-07-17T09:56:32Z,2025-07-17T11:35:36Z,fix,fix,10
scale200,,134,,small,826168160,docling-project/docling,Python,34981,3219279897,1925,Copilot,2025-07-10T13:01:19Z,2025-07-11T06:46:04Z,fix,fix,10
scale200,,135,,medium,710601088,crewAIInc/crewAI,Python,35096,2949364196,2476,Devin,2025-03-26T12:11:26Z,2025-03-26T19:40:25Z,fix,fix,10
scale200,,136,,small,826170402,elizaOS/eliza,TypeScript,16507,3226732938,5572,Cursor,2025-07-13T18:43:29Z,2025-07-13T18:43:45Z,fix,fix,10
scale200,,137,,medium,240394317,gbrayhan/microservices-go,Go,636,3197304404,44,OpenAI_Codex,2025-07-02T22:04:30Z,2025-07-02T22:04:42Z,fix,fix,10
scale200,,140,,small,525592995,invoke-ai/InvokeAI,TypeScript,25600,3197027308,8187,Cursor,2025-07-02T19:56:46Z,2025-07-03T02:15:22Z,fix,fix,10
scale200,,141,,medium,673010778,roboflow/inference,Python,1824,3071995028,1296,OpenAI_Codex,2025-05-18T19:05:07Z,2025-05-19T08:53:50Z,fix,fix,10
scale200,,142,,large,680120071,microsoft/autogen,Python,48110,3222565138,6797,Copilot,2025-07-11T11:29:04Z,2025-07-15T02:05:53Z,fix,fix,10
scale200,,143,,small,782539945,miurla/morphic,TypeScript,7858,3267906477,588,Devin,2025-07-28T03:22:20Z,2025-07-28T03:35:17Z,fix,fix,10
scale200,,144,,medium,400215964,novuhq/novu,TypeScript,37349,3235847706,8705,Cursor,2025-07-16T12:51:40Z,2025-07-16T14:14:12Z,fix,fix,10
scale200,,145,,large,50623416,parse-community/parse-dashboard,JavaScript,3773,3224616004,2891,OpenAI_Codex,2025-07-12T01:22:21Z,2025-07-12T01:50:24Z,fix,fix,10
scale200,,146,,medium,221931137,celestiaorg/celestia-core,Go,531,3183031505,2077,Copilot,2025-06-27T14:25:06Z,2025-06-27T15:52:28Z,fix,fix,10
scale200,,147,,small,678526156,marimo-team/marimo,Python,14933,2904917994,4035,Devin,2025-03-08T17:21:54Z,2025-03-08T17:59:08Z,fix,fix,9
scale200,,148,,small,923332984,ryokun6/ryos,TypeScript,558,3227871229,203,Cursor,2025-07-14T08:33:31Z,2025-07-14T08:34:18Z,fix,fix,9
scale200,,150,,large,199344833,angular-eslint/angular-eslint,TypeScript,1737,3088702087,2447,OpenAI_Codex,2025-05-24T20:07:05Z,2025-05-24T20:23:14Z,fix,fix,10
scale200,,152,,large,826170402,elizaOS/eliza,TypeScript,16507,3222147217,5535,Cursor,2025-07-11T09:01:36Z,2025-07-11T09:03:57Z,fix,fix,10
scale200,,154,,medium,283046497,airbytehq/airbyte,Python,19011,3003452544,58130,Devin,2025-04-17T21:11:30Z,2025-04-17T21:27:30Z,fix,fix,10
scale200,,155,,small,134777298,microsoft/vscode-pull-request-github,TypeScript,2421,3208124851,7234,Copilot,2025-07-07T08:56:06Z,2025-07-07T10:11:22Z,fix,fix,10
scale200,,156,,large,525592995,invoke-ai/InvokeAI,TypeScript,25600,3196903441,8184,Cursor,2025-07-02T18:59:21Z,2025-07-17T04:12:29Z,fix,fix,10
scale200,,157,,medium,39321023,prebid/Prebid.js,JavaScript,1467,3130913935,13333,OpenAI_Codex,2025-06-09T17:15:10Z,2025-06-09T17:22:38Z,fix,fix,9
scale200,,158,,small,136202695,mlflow/mlflow,Python,21402,3135109406,16191,Copilot,2025-06-11T00:12:40Z,2025-06-11T04:46:17Z,fix,fix,8
scale200,,160,,small,400215964,novuhq/novu,TypeScript,37349,3275949329,8818,Cursor,2025-07-30T07:14:02Z,2025-07-30T07:19:56Z,fix,fix,10
scale200,,161,,large,234231371,gofiber/fiber,Go,37269,3257742722,3617,OpenAI_Codex,2025-07-23T21:19:34Z,2025-07-25T12:43:02Z,fix,fix,9
scale200,,162,,medium,350360184,calcom/cal.com,TypeScript,37399,2989648978,20670,Devin,2025-04-11T20:14:47Z,2025-04-14T04:18:34Z,fix,fix,10
scale200,,163,,large,826168160,docling-project/docling,Python,34981,3219667345,1928,Copilot,2025-07-10T14:48:20Z,2025-07-23T07:55:40Z,fix,fix,10
scale200,,164,,small,923332984,ryokun6/ryos,TypeScript,558,3255345292,215,Cursor,2025-07-23T08:03:16Z,2025-07-23T08:08:07Z,fix,fix,9
scale200,,165,,medium,39321023,prebid/Prebid.js,JavaScript,1467,3193942114,13491,OpenAI_Codex,2025-07-01T22:09:54Z,2025-07-02T11:42:11Z,fix,fix,8
scale200,,166,,medium,710601088,crewAIInc/crewAI,Python,35096,3226800357,3150,Devin,2025-07-13T20:32:04Z,2025-07-14T12:15:41Z,fix,fix,10
scale200,,167,,small,274495425,remotion-dev/remotion,TypeScript,23319,3147775860,5377,Copilot,2025-06-15T16:29:31Z,2025-06-15T19:28:52Z,fix,fix,10
scale200,,168,,large,525592995,invoke-ai/InvokeAI,TypeScript,25600,3209695297,8215,Cursor,2025-07-07T16:54:51Z,2025-07-08T02:31:11Z,fix,fix,10
scale200,,169,,small,92912604,commaai/opendbc,Python,2457,3115867945,2364,OpenAI_Codex,2025-06-04T00:43:26Z,2025-06-04T04:53:17Z,fix,fix,10
scale200,,172,,small,826170402,elizaOS/eliza,TypeScript,16507,3202330170,5395,Cursor,2025-07-04T11:19:15Z,2025-07-04T11:19:54Z,fix,fix,10
scale200,,175,,large,633927609,promptfoo/promptfoo,TypeScript,7809,2869957431,3187,Devin,2025-02-21T20:34:06Z,2025-02-21T20:37:08Z,fix,fix,10
scale200,,176,,small,923332984,ryokun6/ryos,TypeScript,558,3251134614,209,Cursor,2025-07-22T05:29:37Z,2025-07-22T05:34:03Z,fix,fix,10
scale200,,177,,medium,509436902,PriorLabs/TabPFN,Python,4181,3178409208,347,OpenAI_Codex,2025-06-26T09:09:09Z,2025-06-27T09:30:01Z,fix,fix,10
scale200,,178,,small,787076358,mendableai/firecrawl,TypeScript,43970,3273497026,1880,Devin,2025-07-29T12:41:58Z,2025-07-29T12:58:06Z,fix,fix,10
scale200,,179,,medium,136202695,mlflow/mlflow,Python,21402,3116225832,16053,Copilot,2025-06-04T03:32:14Z,2025-06-05T00:36:43Z,fix,fix,10
scale200,,180,,large,400215964,novuhq/novu,TypeScript,37349,3191139773,8612,Cursor,2025-07-01T07:35:11Z,2025-07-01T08:19:02Z,fix,fix,10
scale200,,181,,small,674225653,bruin-data/bruin,Go,962,3124862460,741,OpenAI_Codex,2025-06-06T13:55:34Z,2025-06-07T07:46:35Z,fix,fix,10
scale200,,183,,large,136202695,mlflow/mlflow,Python,21402,3165063018,16369,Copilot,2025-06-21T12:43:48Z,2025-06-21T15:17:57Z,fix,fix,9
scale200,,184,,small,826170402,elizaOS/eliza,TypeScript,16507,3251623503,5661,Cursor,2025-07-22T08:15:53Z,2025-07-22T08:16:31Z,fix,fix,10
scale200,,185,,large,50623416,parse-community/parse-dashboard,JavaScript,3773,3236016989,2909,OpenAI_Codex,2025-07-16T13:32:39Z,2025-07-16T22:00:52Z,fix,fix,10
scale200,,188,,medium,525592995,invoke-ai/InvokeAI,TypeScript,25600,3196870591,8183,Cursor,2025-07-02T18:45:00Z,2025-07-03T02:07:22Z,fix,fix,10
scale200,,189,,large,234231371,gofiber/fiber,Go,37269,3105703473,3495,OpenAI_Codex,2025-05-31T16:10:02Z,2025-06-05T07:36:21Z,fix,fix,9
scale200,,190,,medium,689765175,different-ai/note-companion,TypeScript,696,2930524489,371,Devin,2025-03-19T05:40:30Z,2025-03-19T05:59:31Z,fix,fix,10
scale200,,191,,small,136202695,mlflow/mlflow,Python,21402,3148261332,16265,Copilot,2025-06-16T01:21:57Z,2025-06-16T01:42:11Z,fix,fix,9
scale200,,192,,large,400215964,novuhq/novu,TypeScript,37349,3153752896,8538,Cursor,2025-06-17T14:38:30Z,2025-06-17T15:25:59Z,fix,fix,10
scale200,,193,,large,50623416,parse-community/parse-dashboard,JavaScript,3773,3224515512,2890,OpenAI_Codex,2025-07-12T00:00:32Z,2025-07-12T01:10:40Z,fix,fix,10
scale200,,195,,medium,136202695,mlflow/mlflow,Python,21402,3138995292,16221,Copilot,2025-06-12T06:23:47Z,2025-06-12T09:34:30Z,fix,fix,10
scale200,,196,,medium,923332984,ryokun6/ryos,TypeScript,558,3190107575,166,Cursor,2025-06-30T22:58:04Z,2025-06-30T23:06:18Z,fix,fix,10
scale200,,197,,small,953558104,badtuxx/girus-cli,Go,2054,3124531039,97,OpenAI_Codex,2025-06-06T11:41:26Z,2025-06-06T11:53:00Z,fix,fix,10
scale200,,198,,large,705022737,tegnike/aituber-kit,TypeScript,698,3110707593,411,Devin,2025-06-02T15:43:34Z,2025-06-02T15:49:11Z,fix,fix,10
scale200,,199,,small,136202695,mlflow/mlflow,Python,21402,3109263417,16014,Copilot,2025-06-02T09:01:41Z,2025-06-02T13:03:53Z,fix,fix,9
scale200,,200,,large,400215964,novuhq/novu,TypeScript,37349,3191190245,8613,Cursor,2025-07-01T07:48:08Z,2025-07-01T13:38:15Z,fix,fix,10
scale-extra100,,,1,large,400215964,novuhq/novu,TypeScript,37349,3097764015,8404,Devin,2025-05-28T15:24:59Z,2025-05-29T13:06:03Z,fix,fix,10
scale-extra100,,,2,small,923332984,ryokun6/ryos,TypeScript,558,3046919572,16,Devin,2025-05-07T19:05:49Z,2025-05-07T19:29:32Z,fix,fix,9
scale-extra100,,,3,medium,689765175,different-ai/note-companion,TypeScript,696,2895537514,350,Devin,2025-03-04T22:01:44Z,2025-03-05T16:57:34Z,fix,fix,10
scale-extra100,,,4,large,787076358,mendableai/firecrawl,TypeScript,43970,3194009121,1747,Devin,2025-07-01T22:39:37Z,2025-07-02T13:27:38Z,fix,fix,10
scale-extra100,,,5,small,127246132,reown-com/appkit,TypeScript,5202,3247312407,4678,Devin,2025-07-21T05:55:15Z,2025-07-21T07:03:43Z,fix,fix,10
scale-extra100,,,6,large,826170402,elizaOS/eliza,TypeScript,16507,3076734537,4663,OpenAI_Codex,2025-05-20T11:49:11Z,2025-05-20T12:27:49Z,fix,fix,10
scale-extra100,,,7,medium,859537060,antiwork/shortest,TypeScript,5179,2836834633,323,Devin,2025-02-06T23:27:24Z,2025-02-07T00:17:56Z,fix,fix,10
scale-extra100,,,8,small,633927609,promptfoo/promptfoo,TypeScript,7809,3133869962,4388,OpenAI_Codex,2025-06-10T14:41:03Z,2025-06-10T14:58:56Z,fix,fix,10
scale-extra100,,,9,medium,922423439,jina-ai/node-DeepResearch,TypeScript,4693,2825860471,9,Devin,2025-02-02T15:32:17Z,2025-02-02T15:33:08Z,fix,fix,10
scale-extra100,,,10,large,820087727,onlook-dev/onlook,TypeScript,21192,3131264983,2127,OpenAI_Codex,2025-06-09T19:37:21Z,2025-06-09T19:46:21Z,fix,fix,10
scale-extra100,,,11,small,839216423,liam-hq/liam,TypeScript,4194,3174870097,2206,Devin,2025-06-25T09:12:10Z,2025-06-25T09:47:07Z,fix,fix,10
scale-extra100,,,12,medium,917358773,trycompai/comp,TypeScript,950,3071701478,657,OpenAI_Codex,2025-05-18T12:16:03Z,2025-05-19T13:52:21Z,fix,fix,10
scale-extra100,,,13,large,771479895,lingodotdev/lingo.dev,TypeScript,2784,3050163979,766,Devin,2025-05-08T21:49:42Z,2025-05-08T23:14:50Z,fix,fix,10
scale-extra100,,,14,small,61973853,microsoft/vscode-mssql,TypeScript,1718,3189779251,19675,Copilot,2025-06-30T20:33:55Z,2025-07-01T17:07:06Z,fix,fix,10
scale-extra100,,,15,medium,350360184,calcom/cal.com,TypeScript,37399,2988714139,20661,Devin,2025-04-11T13:40:52Z,2025-04-11T15:42:14Z,fix,fix,10
scale-extra100,,,16,large,365739812,tldraw/tldraw,TypeScript,41090,3128721443,6210,OpenAI_Codex,2025-06-08T21:51:13Z,2025-06-09T13:59:02Z,fix,fix,10
scale-extra100,,,17,small,33373292,microsoft/ApplicationInsights-JS,TypeScript,671,3077757905,2536,Copilot,2025-05-20T17:34:42Z,2025-05-20T21:40:17Z,fix,fix,10
scale-extra100,,,18,medium,398753576,pdfme/pdfme,TypeScript,3389,2913907959,846,Devin,2025-03-12T13:03:57Z,2025-03-13T00:29:50Z,fix,fix,10
scale-extra100,,,19,large,899766976,gensx-inc/gensx,TypeScript,504,3270923404,907,OpenAI_Codex,2025-07-28T18:20:16Z,2025-07-29T22:23:37Z,fix,fix,10
scale-extra100,,,20,small,471249443,haydenbleasel/ultracite,TypeScript,1537,3179735644,180,Copilot,2025-06-26T16:56:59Z,2025-06-26T17:06:41Z,fix,fix,10
scale-extra100,,,21,medium,772283421,unsend-dev/unsend,TypeScript,1787,3149701182,178,OpenAI_Codex,2025-06-16T11:47:50Z,2025-06-16T11:48:19Z,fix,fix,10
scale-extra100,,,22,large,400215964,novuhq/novu,TypeScript,37349,3134811155,8491,Devin,2025-06-10T20:49:23Z,2025-06-11T07:08:25Z,fix,fix,10
scale-extra100,,,23,small,274495425,remotion-dev/remotion,TypeScript,23319,3155519663,5410,Copilot,2025-06-18T05:29:18Z,2025-06-18T07:29:12Z,fix,fix,10
scale-extra100,,,24,medium,984965707,analogdotnow/Analog,TypeScript,1079,3119448576,103,OpenAI_Codex,2025-06-05T00:10:09Z,2025-06-05T00:18:08Z,fix,fix,10
scale-extra100,,,25,large,923332984,ryokun6/ryos,TypeScript,558,3053850042,20,Devin,2025-05-10T07:26:01Z,2025-05-10T07:33:25Z,fix,fix,10
scale-extra100,,,26,small,134777298,microsoft/vscode-pull-request-github,TypeScript,2421,3175679559,7082,Copilot,2025-06-25T13:34:58Z,2025-06-25T17:10:53Z,fix,fix,9
scale-extra100,,,27,medium,199344833,angular-eslint/angular-eslint,TypeScript,1737,3088434961,2441,OpenAI_Codex,2025-05-24T12:50:38Z,2025-05-24T13:33:21Z,fix,fix,10
scale-extra100,,,28,large,689765175,different-ai/note-companion,TypeScript,696,2875791440,332,Devin,2025-02-24T18:14:11Z,2025-02-24T18:51:03Z,fix,fix,10
scale-extra100,,,29,medium,265001214,tokens-studio/figma-plugin,TypeScript,1469,3099240126,3390,Copilot,2025-05-29T05:39:57Z,2025-05-29T08:21:55Z,fix,fix,10
scale-extra100,,,30,small,782539945,miurla/morphic,TypeScript,7858,3064546435,532,Devin,2025-05-15T00:29:14Z,2025-05-15T00:31:38Z,fix,fix,10
scale-extra100,,,31,large,552234230,gtg922r/obsidian-numerals,TypeScript,520,3094048071,100,OpenAI_Codex,2025-05-27T13:56:34Z,2025-05-31T06:15:50Z,fix,fix,10
scale-extra100,,,32,small,993521808,openai/openai-agents-js,TypeScript,925,3140887643,93,OpenAI_Codex,2025-06-12T16:17:51Z,2025-06-12T22:34:16Z,fix,fix,10
scale-extra100,,,33,medium,472313202,cornerstonejs/cornerstone3D,TypeScript,773,2994186364,1999,Devin,2025-04-14T20:56:16Z,2025-04-14T21:10:24Z,fix,fix,10
scale-extra100,,,34,large,33373292,microsoft/ApplicationInsights-JS,TypeScript,671,3103637450,2579,Copilot,2025-05-30T16:03:53Z,2025-06-02T17:44:01Z,fix,fix,9
scale-extra100,,,35,small,166018537,elixir-lsp/vscode-elixir-ls,TypeScript,571,3134989212,466,OpenAI_Codex,2025-06-10T22:35:01Z,2025-06-10T22:39:12Z,fix,fix,10
scale-extra100,,,36,medium,134777298,microsoft/vscode-pull-request-github,TypeScript,2421,3199040436,7216,Copilot,2025-07-03T11:24:33Z,2025-07-03T13:34:39Z,fix,fix,10
scale-extra100,,,37,large,839216423,liam-hq/liam,TypeScript,4194,2876727515,772,Devin,2025-02-25T02:52:38Z,2025-02-25T04:49:30Z,fix,fix,10
scale-extra100,,,38,small,44164233,OHIF/Viewers,TypeScript,3740,2770799696,4647,Devin,2025-01-06T14:38:14Z,2025-01-06T14:56:29Z,fix,fix,10
scale-extra100,,,39,medium,460077424,PaloAltoNetworks/docusaurus-openapi-docs,TypeScript,937,3193970456,1190,OpenAI_Codex,2025-07-01T22:24:21Z,2025-07-02T02:42:49Z,fix,fix,9
scale-extra100,,,40,large,274495425,remotion-dev/remotion,TypeScript,23319,3155516121,5408,Copilot,2025-06-18T05:26:56Z,2025-06-18T06:19:28Z,fix,fix,9
scale-extra100,,,41,small,61973853,microsoft/vscode-mssql,TypeScript,1718,3180713439,19666,Copilot,2025-06-26T23:00:40Z,2025-07-01T17:33:34Z,fix,fix,10
scale-extra100,,,42,medium,917358773,trycompai/comp,TypeScript,950,3084793917,695,OpenAI_Codex,2025-05-22T23:49:50Z,2025-05-22T23:53:30Z,fix,fix,10
scale-extra100,,,43,large,350360184,calcom/cal.com,TypeScript,37399,2979168546,20604,Devin,2025-04-08T09:24:42Z,2025-04-08T16:06:44Z,fix,fix,10
scale-extra100,,,44,small,136202695,mlflow/mlflow,Python,21402,3135522528,16196,Copilot,2025-06-11T05:23:13Z,2025-06-11T05:33:00Z,fix,fix,9
scale-extra100,,,45,medium,787076358,mendableai/firecrawl,TypeScript,43970,3063229418,1547,Devin,2025-05-14T13:56:59Z,2025-05-19T17:31:47Z,fix,fix,9
scale-extra100,,,46,large,496005961,stanford-crfm/levanter,Python,628,3223842466,1052,OpenAI_Codex,2025-07-11T18:32:00Z,2025-07-11T18:32:39Z,fix,fix,10
scale-extra100,,,47,small,365739812,tldraw/tldraw,TypeScript,41090,3128735292,6213,OpenAI_Codex,2025-06-08T22:17:10Z,2025-06-09T14:31:46Z,fix,fix,10
scale-extra100,,,48,medium,678526156,marimo-team/marimo,Python,14933,2767652233,3335,Devin,2025-01-03T14:20:06Z,2025-01-03T15:06:33Z,fix,fix,10
scale5000,,,,,820087727,onlook-dev/onlook,TypeScript,21192,2883690112,1481,Devin,2025-02-27T07:38:58Z,2025-03-05T22:24:53Z,feat,feat,9
scale5000,,,,,894659403,goat-sdk/goat,TypeScript,798,2788029019,224,Devin,2025-01-14T18:40:33Z,2025-01-15T14:47:52Z,feat,feat,10
scale5000,,,,,839216423,liam-hq/liam,TypeScript,4194,3222328481,2524,Devin,2025-07-11T10:02:00Z,2025-07-11T10:35:43Z,feat,feat,9
scale5000,,,,,653589102,567-labs/instructor,Python,11095,3240533897,1717,Claude_Code,2025-07-17T18:38:07Z,2025-07-17T22:34:20Z,feat,feat,10
scale5000,,,,,689765175,different-ai/note-companion,TypeScript,696,2777961937,308,Devin,2025-01-09T14:16:51Z,2025-01-09T14:44:50Z,feat,feat,10
scale5000,,,,,839216423,liam-hq/liam,TypeScript,4194,3152334527,2044,Devin,2025-06-17T07:09:40Z,2025-06-17T08:29:44Z,refactor,refactor,9
scale5000,,,,,178976529,bentoml/BentoML,Python,7934,2771851179,5171,Devin,2025-01-07T04:06:48Z,2025-01-07T07:05:28Z,feat,feat,9
scale5000,,,,,60844169,NewFuture/DDNS,Python,4528,3225486077,515,Copilot,2025-07-12T15:29:21Z,2025-07-13T02:58:38Z,feat,feat,10
scale5000,,,,,881458615,browser-use/browser-use,Python,66661,3260366203,2535,Cursor,2025-07-24T15:44:30Z,2025-07-24T17:35:07Z,feat,feat,9
scale5000,,,,,3328572,getsentry/sentry-javascript,TypeScript,8353,3223181995,16959,Cursor,2025-07-11T14:47:44Z,2025-07-15T13:50:37Z,refactor,refactor,9
scale5000,,,,,350360184,calcom/cal.com,TypeScript,37399,3219588511,22387,Devin,2025-07-10T14:28:59Z,2025-07-10T15:14:27Z,refactor,refactor,10
