batch_id,job_id,repo_id,repo_name,pr_id,pr_number,agent,revision,checkout_ref,base_sha,head_sha,language,codeql_language,codeql_version,query_suite,build_mode,build_command,comparison_status,status,attempts,retry_excluded,retry_excluded_reason
sample100,sysadminsmedia_homebox__pr-861__before,816422401,sysadminsmedia/homebox,3204148213,861,Copilot,before,be1f3c0ad352413fd565986aa8598c5aa799d01b,be1f3c0ad352413fd565986aa8598c5aa799d01b,ff47acd1b13ed07d111e180c7d788d32d595282d,Go,go,2.23.2,security-and-quality,manual,python scripts/codeql/go_build_in_dir.py backend,compared,completed,1,,
sample100,sysadminsmedia_homebox__pr-861__after,816422401,sysadminsmedia/homebox,3204148213,861,Copilot,after,ff47acd1b13ed07d111e180c7d788d32d595282d,be1f3c0ad352413fd565986aa8598c5aa799d01b,ff47acd1b13ed07d111e180c7d788d32d595282d,Go,go,2.23.2,security-and-quality,manual,python scripts/codeql/go_build_in_dir.py backend,compared,completed,1,,
sample100,antiwork_gumroad__pr-304__before,959682770,antiwork/gumroad,3125655207,304,Devin,before,f1277684f1da90dfecf1dd15db57d3b8d79e6c9f,f1277684f1da90dfecf1dd15db57d3b8d79e6c9f,64dea0384353924998b058b725768c4834638d80,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,1,,
sample100,antiwork_gumroad__pr-304__after,959682770,antiwork/gumroad,3125655207,304,Devin,after,64dea0384353924998b058b725768c4834638d80,f1277684f1da90dfecf1dd15db57d3b8d79e6c9f,64dea0384353924998b058b725768c4834638d80,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,1,,
sample100,nrwl_nx-console__pr-2586__before,137811219,nrwl/nx-console,3172802243,2586,Cursor,before,a92b965ee6fb9a0627b4bd25d327e96c927ad7c7,a92b965ee6fb9a0627b4bd25d327e96c927ad7c7,eb98c87a3e810418404d0f7be130a9bbefe8e196,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
sample100,nrwl_nx-console__pr-2586__after,137811219,nrwl/nx-console,3172802243,2586,Cursor,after,eb98c87a3e810418404d0f7be130a9bbefe8e196,a92b965ee6fb9a0627b4bd25d327e96c927ad7c7,eb98c87a3e810418404d0f7be130a9bbefe8e196,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
sample100,SimonHalvdansson_Harmonic-HN__pr-215__before,644499668,SimonHalvdansson/Harmonic-HN,3129355047,215,OpenAI_Codex,before,22689eedbc8930c6ed04857b63f1580a25728b9f,22689eedbc8930c6ed04857b63f1580a25728b9f,468ffa8c31e73dba6c323de9ca20aeede8ae821f,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
sample100,SimonHalvdansson_Harmonic-HN__pr-215__after,644499668,SimonHalvdansson/Harmonic-HN,3129355047,215,OpenAI_Codex,after,468ffa8c31e73dba6c323de9ca20aeede8ae821f,22689eedbc8930c6ed04857b63f1580a25728b9f,468ffa8c31e73dba6c323de9ca20aeede8ae821f,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
sample100,erpc_erpc__pr-244__before,796633002,erpc/erpc,3023193903,244,Devin,before,785d53b59ebf8ff143f4b9416db77df025f423fa,785d53b59ebf8ff143f4b9416db77df025f423fa,38ac5264bd73d8c35bb3156de5a0f05d51391131,Go,go,2.23.2,security-and-quality,manual,go build ./...,compared,completed,0,,
sample100,erpc_erpc__pr-244__after,796633002,erpc/erpc,3023193903,244,Devin,after,38ac5264bd73d8c35bb3156de5a0f05d51391131,785d53b59ebf8ff143f4b9416db77df025f423fa,38ac5264bd73d8c35bb3156de5a0f05d51391131,Go,go,2.23.2,security-and-quality,manual,go build ./...,compared,completed,0,,
sample100,tokens-studio_figma-plugin__pr-3395__before,265001214,tokens-studio/figma-plugin,3100155456,3395,Cursor,before,12c166e244228f15a3d28953b42eeb3f5d4373d3,12c166e244228f15a3d28953b42eeb3f5d4373d3,737c5cc948d0f93fd727efc97d73e144ed22acab,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,tokens-studio_figma-plugin__pr-3395__after,265001214,tokens-studio/figma-plugin,3100155456,3395,Cursor,after,737c5cc948d0f93fd727efc97d73e144ed22acab,12c166e244228f15a3d28953b42eeb3f5d4373d3,737c5cc948d0f93fd727efc97d73e144ed22acab,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,parse-community_parse-dashboard__pr-2883__before,50623416,parse-community/parse-dashboard,3216300635,2883,OpenAI_Codex,before,1f3469fb6c2b51d24cf2840ca079e0882274642c,1f3469fb6c2b51d24cf2840ca079e0882274642c,497d00c369996c022e6e4cc16c91106506573612,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,parse-community_parse-dashboard__pr-2883__after,50623416,parse-community/parse-dashboard,3216300635,2883,OpenAI_Codex,after,497d00c369996c022e6e4cc16c91106506573612,1f3469fb6c2b51d24cf2840ca079e0882274642c,497d00c369996c022e6e4cc16c91106506573612,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,primer_view_components__pr-3540__before,284805743,primer/view_components,3134925346,3540,Copilot,before,e3891db218d895b34fb812608c53bf1a2a180b9f,e3891db218d895b34fb812608c53bf1a2a180b9f,7f02b6f6781b6651c6b58273da6a393b15ccdd1d,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,primer_view_components__pr-3540__after,284805743,primer/view_components,3134925346,3540,Copilot,after,7f02b6f6781b6651c6b58273da6a393b15ccdd1d,e3891db218d895b34fb812608c53bf1a2a180b9f,7f02b6f6781b6651c6b58273da6a393b15ccdd1d,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,PromtEngineer_localGPT__pr-853__before,644715009,PromtEngineer/localGPT,3233722470,853,Devin,before,3e3e83c41aef88b5208800c171f06fbb4b79d2a4,3e3e83c41aef88b5208800c171f06fbb4b79d2a4,fb75541eb36e55a5b211a1ba2bbc500e2e6436fa,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,PromtEngineer_localGPT__pr-853__after,644715009,PromtEngineer/localGPT,3233722470,853,Devin,after,fb75541eb36e55a5b211a1ba2bbc500e2e6436fa,3e3e83c41aef88b5208800c171f06fbb4b79d2a4,fb75541eb36e55a5b211a1ba2bbc500e2e6436fa,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,aldinokemal_go-whatsapp-web-multidevice__pr-358__before,457435290,aldinokemal/go-whatsapp-web-multidevice,3236429624,358,Cursor,before,813fde0425d4c5268e85eda0b45a61ecafcc15d1,813fde0425d4c5268e85eda0b45a61ecafcc15d1,bdff7292c969535d507ea4a8492f0755081b8687,Go,go,2.23.2,security-and-quality,manual,python scripts/codeql/go_build_in_dir.py src,compared,completed,0,,
sample100,aldinokemal_go-whatsapp-web-multidevice__pr-358__after,457435290,aldinokemal/go-whatsapp-web-multidevice,3236429624,358,Cursor,after,bdff7292c969535d507ea4a8492f0755081b8687,813fde0425d4c5268e85eda0b45a61ecafcc15d1,bdff7292c969535d507ea4a8492f0755081b8687,Go,go,2.23.2,security-and-quality,manual,python scripts/codeql/go_build_in_dir.py src,compared,completed,0,,
sample100,OpenHFT_Java-Thread-Affinity__pr-157__before,12974177,OpenHFT/Java-Thread-Affinity,3083499712,157,OpenAI_Codex,before,72d5a15c8fffa6ed25b2f740a72866a290625dc1,72d5a15c8fffa6ed25b2f740a72866a290625dc1,fa876c49f7aded43a3fbedd812827794ff00ff69,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,OpenHFT_Java-Thread-Affinity__pr-157__after,12974177,OpenHFT/Java-Thread-Affinity,3083499712,157,OpenAI_Codex,after,fa876c49f7aded43a3fbedd812827794ff00ff69,72d5a15c8fffa6ed25b2f740a72866a290625dc1,fa876c49f7aded43a3fbedd812827794ff00ff69,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,antiwork_gumroad__pr-283__before,959682770,antiwork/gumroad,3103751553,283,Devin,before,90d7e78dcdab48392871db10ce35741f2539808b,90d7e78dcdab48392871db10ce35741f2539808b,f101b996752c45cce95e614c73e5f7a26f76884c,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,antiwork_gumroad__pr-283__after,959682770,antiwork/gumroad,3103751553,283,Devin,after,f101b996752c45cce95e614c73e5f7a26f76884c,90d7e78dcdab48392871db10ce35741f2539808b,f101b996752c45cce95e614c73e5f7a26f76884c,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,microsoft_ApplicationInsights-JS__pr-2535__before,33373292,microsoft/ApplicationInsights-JS,3077731351,2535,Copilot,before,0f42a7caa95f332ac8b38fa70dcd18a4c189fd7b,0f42a7caa95f332ac8b38fa70dcd18a4c189fd7b,b282de74b598e6214973558f3aecf1d27edf89f2,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,microsoft_ApplicationInsights-JS__pr-2535__after,33373292,microsoft/ApplicationInsights-JS,3077731351,2535,Copilot,after,b282de74b598e6214973558f3aecf1d27edf89f2,0f42a7caa95f332ac8b38fa70dcd18a4c189fd7b,b282de74b598e6214973558f3aecf1d27edf89f2,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,browser-use_browser-use__pr-2161__before,881458615,browser-use/browser-use,3185453311,2161,Cursor,before,7a50320016434eb519b83e878e3abe8df02788ea,7a50320016434eb519b83e878e3abe8df02788ea,37cdaa0fee554be7fc6117c9c3d3322f9603f957,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,browser-use_browser-use__pr-2161__after,881458615,browser-use/browser-use,3185453311,2161,Cursor,after,37cdaa0fee554be7fc6117c9c3d3322f9603f957,7a50320016434eb519b83e878e3abe8df02788ea,37cdaa0fee554be7fc6117c9c3d3322f9603f957,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,robinkarlberg_transfer.zip-web__pr-37__before,641042935,robinkarlberg/transfer.zip-web,3205035732,37,OpenAI_Codex,before,5ad6217aef76b711ba641e3cc99573ca39bec3e6,5ad6217aef76b711ba641e3cc99573ca39bec3e6,0e98c18337795af6179194b17317381295942a6a,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,robinkarlberg_transfer.zip-web__pr-37__after,641042935,robinkarlberg/transfer.zip-web,3205035732,37,OpenAI_Codex,after,0e98c18337795af6179194b17317381295942a6a,5ad6217aef76b711ba641e3cc99573ca39bec3e6,0e98c18337795af6179194b17317381295942a6a,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,antiwork_gumroad__pr-337__before,959682770,antiwork/gumroad,3143875325,337,Devin,before,d830da0e6aa8d644a3bb4e884136040b96a485ed,d830da0e6aa8d644a3bb4e884136040b96a485ed,0d7c229e8aeee2384a9a58599fca55c7d051a5f6,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,antiwork_gumroad__pr-337__after,959682770,antiwork/gumroad,3143875325,337,Devin,after,0d7c229e8aeee2384a9a58599fca55c7d051a5f6,d830da0e6aa8d644a3bb4e884136040b96a485ed,0d7c229e8aeee2384a9a58599fca55c7d051a5f6,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,imbhargav5_rooks__pr-1832__before,156734327,imbhargav5/rooks,3251944582,1832,Cursor,before,d059eb9140a67e0e1c018cab2c4f4cdc1137b3c2,d059eb9140a67e0e1c018cab2c4f4cdc1137b3c2,b4ec90dad2fa47e776cc5c8eee395922f2d22e75,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,imbhargav5_rooks__pr-1832__after,156734327,imbhargav5/rooks,3251944582,1832,Cursor,after,b4ec90dad2fa47e776cc5c8eee395922f2d22e75,d059eb9140a67e0e1c018cab2c4f4cdc1137b3c2,b4ec90dad2fa47e776cc5c8eee395922f2d22e75,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,prebid_Prebid.js__pr-13283__before,39321023,prebid/Prebid.js,3121845520,13283,OpenAI_Codex,before,aebf3b8599009d67f1729f2448f77928b1e6c5c0,aebf3b8599009d67f1729f2448f77928b1e6c5c0,a54f491ded608a309d2e82885ac2f1be0647754e,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,prebid_Prebid.js__pr-13283__after,39321023,prebid/Prebid.js,3121845520,13283,OpenAI_Codex,after,a54f491ded608a309d2e82885ac2f1be0647754e,aebf3b8599009d67f1729f2448f77928b1e6c5c0,a54f491ded608a309d2e82885ac2f1be0647754e,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,microsoft_magentic-ui__pr-62__before,978331188,microsoft/magentic-ui,3077768704,62,Copilot,before,04751f919480b27ac4a75d17f48d52c768aa9c0a,04751f919480b27ac4a75d17f48d52c768aa9c0a,84cc5829755457af165b1677c03c8c47b28fe34b,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,microsoft_magentic-ui__pr-62__after,978331188,microsoft/magentic-ui,3077768704,62,Copilot,after,84cc5829755457af165b1677c03c8c47b28fe34b,04751f919480b27ac4a75d17f48d52c768aa9c0a,84cc5829755457af165b1677c03c8c47b28fe34b,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,antiwork_gumroad__pr-342__before,959682770,antiwork/gumroad,3144234261,342,Devin,before,c7fb5a57797231a86a6a5a3e7f301a6b61f81f07,c7fb5a57797231a86a6a5a3e7f301a6b61f81f07,f13ffe18a321b84fbfe658e05aa16f864eed9b71,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,antiwork_gumroad__pr-342__after,959682770,antiwork/gumroad,3144234261,342,Devin,after,f13ffe18a321b84fbfe658e05aa16f864eed9b71,c7fb5a57797231a86a6a5a3e7f301a6b61f81f07,f13ffe18a321b84fbfe658e05aa16f864eed9b71,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,aldinokemal_go-whatsapp-web-multidevice__pr-314__before,457435290,aldinokemal/go-whatsapp-web-multidevice,3204701804,314,Cursor,before,75e9cac568173ae9edfe001bd9f348701e240bfc,75e9cac568173ae9edfe001bd9f348701e240bfc,5611f64e34ec7d5baa9c1ff1a1f5b55f00845f73,Go,go,2.23.2,security-and-quality,manual,python scripts/codeql/go_build_in_dir.py src,compared,completed,0,,
sample100,aldinokemal_go-whatsapp-web-multidevice__pr-314__after,457435290,aldinokemal/go-whatsapp-web-multidevice,3204701804,314,Cursor,after,5611f64e34ec7d5baa9c1ff1a1f5b55f00845f73,75e9cac568173ae9edfe001bd9f348701e240bfc,5611f64e34ec7d5baa9c1ff1a1f5b55f00845f73,Go,go,2.23.2,security-and-quality,manual,python scripts/codeql/go_build_in_dir.py src,compared,completed,0,,
sample100,SimonHalvdansson_Harmonic-HN__pr-219__before,644499668,SimonHalvdansson/Harmonic-HN,3139616557,219,OpenAI_Codex,before,de30f29cdb1ecb9d2e88ad22a90771f1911a35bf,de30f29cdb1ecb9d2e88ad22a90771f1911a35bf,b93e76dd121150881d4c2ab45b039a06de530993,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,SimonHalvdansson_Harmonic-HN__pr-219__after,644499668,SimonHalvdansson/Harmonic-HN,3139616557,219,OpenAI_Codex,after,b93e76dd121150881d4c2ab45b039a06de530993,de30f29cdb1ecb9d2e88ad22a90771f1911a35bf,b93e76dd121150881d4c2ab45b039a06de530993,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,cornerstonejs_cornerstone3D__pr-1998__before,472313202,cornerstonejs/cornerstone3D,2994031267,1998,Devin,before,dc597b129405db35dd28ab2484ee246437f30bb4,dc597b129405db35dd28ab2484ee246437f30bb4,5e3bf32780b7a7883798073868533481d8883a9d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,cornerstonejs_cornerstone3D__pr-1998__after,472313202,cornerstonejs/cornerstone3D,2994031267,1998,Devin,after,5e3bf32780b7a7883798073868533481d8883a9d,dc597b129405db35dd28ab2484ee246437f30bb4,5e3bf32780b7a7883798073868533481d8883a9d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,mlflow_mlflow__pr-15863__before,136202695,mlflow/mlflow,3086339591,15863,Copilot,before,af867687d26bbaca9580e0f65a1905a6b91f410d,af867687d26bbaca9580e0f65a1905a6b91f410d,c650c8d48ce1539830f7f114bf50691670620724,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,mlflow_mlflow__pr-15863__after,136202695,mlflow/mlflow,3086339591,15863,Copilot,after,c650c8d48ce1539830f7f114bf50691670620724,af867687d26bbaca9580e0f65a1905a6b91f410d,c650c8d48ce1539830f7f114bf50691670620724,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,langfuse_langfuse__pr-7703__before,642497346,langfuse/langfuse,3206386280,7703,Cursor,before,0a63cc61fcfbf208de338e90ec347dd8edbda622,0a63cc61fcfbf208de338e90ec347dd8edbda622,c4a29666d213498b2f020c492ada278a6496a1fb,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,langfuse_langfuse__pr-7703__after,642497346,langfuse/langfuse,3206386280,7703,Cursor,after,c4a29666d213498b2f020c492ada278a6496a1fb,0a63cc61fcfbf208de338e90ec347dd8edbda622,c4a29666d213498b2f020c492ada278a6496a1fb,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,OpenHFT_Java-Thread-Affinity__pr-159__before,12974177,OpenHFT/Java-Thread-Affinity,3083506151,159,OpenAI_Codex,before,72d5a15c8fffa6ed25b2f740a72866a290625dc1,72d5a15c8fffa6ed25b2f740a72866a290625dc1,dc0475c93b7d4f3eaaff23c2d6dcde16ea271e4d,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,OpenHFT_Java-Thread-Affinity__pr-159__after,12974177,OpenHFT/Java-Thread-Affinity,3083506151,159,OpenAI_Codex,after,dc0475c93b7d4f3eaaff23c2d6dcde16ea271e4d,72d5a15c8fffa6ed25b2f740a72866a290625dc1,dc0475c93b7d4f3eaaff23c2d6dcde16ea271e4d,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,antiwork_gumroad__pr-366__before,959682770,antiwork/gumroad,3160036128,366,Devin,before,88fe479628f2dcaa284de669fc8d177540637478,88fe479628f2dcaa284de669fc8d177540637478,0ff6a2d7483354daeda8a93359577eaa3d612d0f,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,antiwork_gumroad__pr-366__after,959682770,antiwork/gumroad,3160036128,366,Devin,after,0ff6a2d7483354daeda8a93359577eaa3d612d0f,88fe479628f2dcaa284de669fc8d177540637478,0ff6a2d7483354daeda8a93359577eaa3d612d0f,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,getsentry_sentry__pr-94261__before,873328,getsentry/sentry,3174571388,94261,Cursor,before,eb83c8f466e42259a18ce16b9e9c02922bb46a1e,eb83c8f466e42259a18ce16b9e9c02922bb46a1e,3964e630da843627774331200d8f7bef1a3810b1,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,getsentry_sentry__pr-94261__after,873328,getsentry/sentry,3174571388,94261,Cursor,after,3964e630da843627774331200d8f7bef1a3810b1,eb83c8f466e42259a18ce16b9e9c02922bb46a1e,3964e630da843627774331200d8f7bef1a3810b1,Python,python,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,parse-community_parse-dashboard__pr-2882__before,50623416,parse-community/parse-dashboard,3216264643,2882,OpenAI_Codex,before,506f934678691c4bed0234383e9e0b78b60bff28,506f934678691c4bed0234383e9e0b78b60bff28,b294644ceb4419e1e04a021138c400315a271ef6,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,parse-community_parse-dashboard__pr-2882__after,50623416,parse-community/parse-dashboard,3216264643,2882,OpenAI_Codex,after,b294644ceb4419e1e04a021138c400315a271ef6,506f934678691c4bed0234383e9e0b78b60bff28,b294644ceb4419e1e04a021138c400315a271ef6,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,sysadminsmedia_homebox__pr-875__before,816422401,sysadminsmedia/homebox,3208934416,875,Copilot,before,5ed0e5c00043f1a3e8f5430587fcf4b4a6ab0164,5ed0e5c00043f1a3e8f5430587fcf4b4a6ab0164,f1fc4e75d798a6f82c1cc8d5363e79798a6bfe01,Go,go,2.23.2,security-and-quality,manual,python scripts/codeql/go_build_in_dir.py backend,compared,completed,0,,
sample100,sysadminsmedia_homebox__pr-875__after,816422401,sysadminsmedia/homebox,3208934416,875,Copilot,after,f1fc4e75d798a6f82c1cc8d5363e79798a6bfe01,5ed0e5c00043f1a3e8f5430587fcf4b4a6ab0164,f1fc4e75d798a6f82c1cc8d5363e79798a6bfe01,Go,go,2.23.2,security-and-quality,manual,python scripts/codeql/go_build_in_dir.py backend,compared,completed,0,,
sample100,antiwork_gumroad__pr-357__before,959682770,antiwork/gumroad,3158129787,357,Devin,before,893544828bedbe8a7c75e4d108b898fdd1206af4,893544828bedbe8a7c75e4d108b898fdd1206af4,2a2f0fb374aac648b2f1cef204022389fef2a566,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,antiwork_gumroad__pr-357__after,959682770,antiwork/gumroad,3158129787,357,Devin,after,2a2f0fb374aac648b2f1cef204022389fef2a566,893544828bedbe8a7c75e4d108b898fdd1206af4,2a2f0fb374aac648b2f1cef204022389fef2a566,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,0,,
sample100,invoke-ai_InvokeAI__pr-8185__before,525592995,invoke-ai/InvokeAI,3196917053,8185,Cursor,before,05c9bc730e8a926e4379a69c9b06c7b9b250e438,05c9bc730e8a926e4379a69c9b06c7b9b250e438,eb083581d40491776408ea9948d11bfc863ca125,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,0,,
