repo_name,pr_number,pr_id,agent,language,base_sha,head_sha,codeql_version,query_suite,rule_id,rule_name,result_level,security_severity,problem_severity,rule_tags,rule_kind,is_security_alert,is_quality_alert,alert_category,quality_category,quality_taxonomy_version,severity,precision,cwe,file_path,start_line,fingerprint,match_method,fingerprint_method,fingerprint_ambiguity_n,lifecycle
openai/openai-agents-python,923,3169467908,OpenAI_Codex,Python,91c62c1dea97d02ad4974947e572d634d42496d1,c63bc73f36533b795c0f1d605f4ade9d7027bcf2,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/agents/run.py,31,"{""primaryLocationLineHash"": ""896af703eb422264:1"", ""primaryLocationStartColumnFingerprint"": ""78""}",fingerprint,fingerprint,2,introduced
openai/openai-agents-python,923,3169467908,OpenAI_Codex,Python,91c62c1dea97d02ad4974947e572d634d42496d1,c63bc73f36533b795c0f1d605f4ade9d7027bcf2,2.23.2,security-and-quality,py/uninitialized-local-variable,Potentially uninitialized local variable,,,error,quality|reliability|correctness,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,medium,,src/agents/tracing/setup.py,196,"{""primaryLocationLineHash"": ""f6a391d410adb89f:1"", ""primaryLocationStartColumnFingerprint"": ""9""}",fingerprint,fingerprint,1,introduced
Tencent/ncnn,6204,3258702664,Copilot,C++,fe509e9bc1307d838e53ee3090c678df08707348,71f5bda0356c6d1dffa2af2a4f3e338462e1344d,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,src/layer/x86/cast_fp16.h,22,"{""primaryLocationLineHash"": ""6b09187880f43003:1"", ""primaryLocationStartColumnFingerprint"": ""10""}",fingerprint,fingerprint,3,introduced
Tencent/ncnn,6204,3258702664,Copilot,C++,fe509e9bc1307d838e53ee3090c678df08707348,71f5bda0356c6d1dffa2af2a4f3e338462e1344d,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,src/layer/x86/cast_bf16.h,38,"{""primaryLocationLineHash"": ""dd2e7b9a34d0c908:1"", ""primaryLocationStartColumnFingerprint"": ""10""}",fingerprint,fingerprint,4,introduced
Tencent/ncnn,6204,3258702664,Copilot,C++,fe509e9bc1307d838e53ee3090c678df08707348,71f5bda0356c6d1dffa2af2a4f3e338462e1344d,2.23.2,security-and-quality,cpp/short-global-name,Short global name,,,recommendation,maintainability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/layer/arm/cast_fp16.h,21,"{""primaryLocationLineHash"": ""d6c848f019647fe4:1"", ""primaryLocationStartColumnFingerprint"": ""10""}",fingerprint,fingerprint,1,introduced
Tencent/ncnn,6204,3258702664,Copilot,C++,fe509e9bc1307d838e53ee3090c678df08707348,71f5bda0356c6d1dffa2af2a4f3e338462e1344d,2.23.2,security-and-quality,cpp/short-global-name,Short global name,,,recommendation,maintainability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/layer/arm/cast_fp16.h,20,"{""primaryLocationLineHash"": ""1b22b0c147e9fee9:1"", ""primaryLocationStartColumnFingerprint"": ""10""}",fingerprint,fingerprint,1,introduced
schemahero/schemahero,1171,3036244398,Devin,Go,39e42b2d0e9837a827f36add9bb6b9876821e9be,ca5939f0f1c19ac8daccdc8155947894ae212d13,2.23.2,security-and-quality,go/clear-text-logging,Clear-text logging of sensitive information,,7.5,error,security|external/cwe/cwe-312|external/cwe/cwe-315|external/cwe/cwe-359,path-problem,true,false,security,,,7.5,high,CWE-312|CWE-315|CWE-359,pkg/logger/logger.go,37,"{""primaryLocationLineHash"": ""b450f39e2f05b334:1"", ""primaryLocationStartColumnFingerprint"": ""12""}",fingerprint,fingerprint,1,introduced
datopian/portaljs,1396,3139049191,OpenAI_Codex,TypeScript,2322cd294d847ecc2d823cb52e545d8b1292b4db,6264e24db6fa8b6bba5b614367f3c61ffca0b226,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,site/pages/partners.tsx,74,"{""primaryLocationLineHash"": ""6431cacb284e79ca:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,95572,3233066510,Cursor,Python,08a52c27a00ca047a071d1ec5dd045f0fadfc63f,84c733564e10d277f57057f59af2303a694d1c47,2.23.2,security-and-quality,py/empty-except,Empty except,,,recommendation,quality|reliability|error-handling|external/cwe/cwe-390,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-390,src/sentry/deletions/defaults/group.py,273,"{""primaryLocationLineHash"": ""fba9600a9b52b18a:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,95572,3233066510,Cursor,Python,08a52c27a00ca047a071d1ec5dd045f0fadfc63f,84c733564e10d277f57057f59af2303a694d1c47,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/deletions/defaults/group.py,22,"{""primaryLocationLineHash"": ""3bd6d5ae39a3bbb2:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
patched-codes/patchwork,1192,2783423999,Devin,Python,3e81f255dd71c646b084e7a175d6bdde11cfbe42,7535fccc8f1c2b9ca4e254346457908ac6a59e96,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,patchwork/steps/FixIssue/FixIssue.py,1,"{""primaryLocationLineHash"": ""4c8c4090c7f1175f:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
patched-codes/patchwork,1192,2783423999,Devin,Python,3e81f255dd71c646b084e7a175d6bdde11cfbe42,7535fccc8f1c2b9ca4e254346457908ac6a59e96,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,patchwork/steps/FixIssue/typed.py,1,"{""primaryLocationLineHash"": ""600b164786a03151:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
stanford-crfm/levanter,1023,3193550984,OpenAI_Codex,Python,159405b48769e1e74a481cb286facbfabf9a5f36,fe30c21e410e15fe4904bddbb6616ad37d969f19,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,src/levanter/layers/attention.py,1431,"{""primaryLocationLineHash"": ""e7b17a39c812e794:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
stanford-crfm/levanter,1023,3193550984,OpenAI_Codex,Python,159405b48769e1e74a481cb286facbfabf9a5f36,fe30c21e410e15fe4904bddbb6616ad37d969f19,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,src/levanter/layers/attention.py,1432,"{""primaryLocationLineHash"": ""916dee42fe51865f:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
prebid/Prebid.js,13428,3173186208,OpenAI_Codex,JavaScript,e92f3ee90e0f37b86055ca0c108a03386a06b829,ab90e40e428efd4deba7de6c55c1df882a26daf9,2.23.2,security-and-quality,js/automatic-semicolon-insertion,Semicolon insertion,,,recommendation,quality|maintainability|readability|language-features|statistical|non-attributable,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,modules/jixieBidAdapter.js,314,"{""primaryLocationLineHash"": ""28bb8b6c58030e74:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,5,introduced
prebid/Prebid.js,13428,3173186208,OpenAI_Codex,JavaScript,e92f3ee90e0f37b86055ca0c108a03386a06b829,ab90e40e428efd4deba7de6c55c1df882a26daf9,2.23.2,security-and-quality,js/automatic-semicolon-insertion,Semicolon insertion,,,recommendation,quality|maintainability|readability|language-features|statistical|non-attributable,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,modules/mediaforceBidAdapter.js,112,"{""primaryLocationLineHash"": ""59f378eb3c7e3d83:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
prebid/Prebid.js,13428,3173186208,OpenAI_Codex,JavaScript,e92f3ee90e0f37b86055ca0c108a03386a06b829,ab90e40e428efd4deba7de6c55c1df882a26daf9,2.23.2,security-and-quality,js/automatic-semicolon-insertion,Semicolon insertion,,,recommendation,quality|maintainability|readability|language-features|statistical|non-attributable,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,modules/nextrollBidAdapter.js,102,"{""primaryLocationLineHash"": ""aebf60a1739dba97:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,1820,2763395657,Devin,Python,73f328860b4a477a6d3736e646783d7493841cb4,47deb5f4850332108132af0d4cd1ceb37de30aeb,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/crewai/tools/agent_tools/base_agent_tools.py,2,"{""primaryLocationLineHash"": ""5949d755ce3e0ab2:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,1820,2763395657,Devin,Python,73f328860b4a477a6d3736e646783d7493841cb4,47deb5f4850332108132af0d4cd1ceb37de30aeb,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/test_manager_llm_delegation.py,1,"{""primaryLocationLineHash"": ""d8a21c9819f6d019:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,1820,2763395657,Devin,Python,73f328860b4a477a6d3736e646783d7493841cb4,47deb5f4850332108132af0d4cd1ceb37de30aeb,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/test_manager_llm_delegation.py,5,"{""primaryLocationLineHash"": ""135549492a1ea74f:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,1820,2763395657,Devin,Python,73f328860b4a477a6d3736e646783d7493841cb4,47deb5f4850332108132af0d4cd1ceb37de30aeb,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/crewai/tools/agent_tools/base_agent_tools.py,7,"{""primaryLocationLineHash"": ""901de4a63f56d0ce:1"", ""primaryLocationStartColumnFingerprint"": ""24""}",fingerprint,fingerprint,1,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/solidlsp/language_servers/clangd_language_server.py,14,"{""primaryLocationLineHash"": ""99a9f3c824c1eea5:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,4,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/solidlsp/language_servers/clojure_lsp.py,16,"{""primaryLocationLineHash"": ""99a9f3c824c1eea5:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,4,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/solidlsp/language_servers/dart_language_server.py,8,"{""primaryLocationLineHash"": ""99a9f3c824c1eea5:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,4,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/solidlsp/language_servers/intelephense.py,9,"{""primaryLocationLineHash"": ""7933b2a310dddccf:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/solidlsp/language_servers/rust_analyzer.py,16,"{""primaryLocationLineHash"": ""99a9f3c824c1eea5:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,4,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/solidlsp/language_servers/terraform_ls.py,12,"{""primaryLocationLineHash"": ""7696c7fab5a481f3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/solidlsp/language_servers/typescript_language_server.py,9,"{""primaryLocationLineHash"": ""e6d7f5f26142f617:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/solidlsp/language_servers/typescript_language_server.py,25,"{""primaryLocationLineHash"": ""28474d9dc5b2e35:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,src/solidlsp/language_servers/clangd_language_server.py,49,"{""primaryLocationLineHash"": ""267b520bb049394b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,3,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,src/solidlsp/language_servers/dart_language_server.py,33,"{""primaryLocationLineHash"": ""267b520bb049394b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,3,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,src/solidlsp/language_servers/rust_analyzer.py,53,"{""primaryLocationLineHash"": ""267b520bb049394b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,3,introduced
oraios/serena,286,3206820600,OpenAI_Codex,Python,aa0c0e5373c31ea871f94c1af31a6de5fdfecfa5,a4dd6bea4d67b4c102c638a62ac0339b4563c437,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,src/solidlsp/language_servers/rust_analyzer.py,89,"{""primaryLocationLineHash"": ""651d9955a8925310:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
trycompai/comp,98,2895342484,Devin,TypeScript,322b5f36397c6943d5523da9f27174a6074d44ad,0b920c7bcab6739ee97b66b7446950881ee613e7,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,apps/app/src/components/forms/policies/policy-overview.tsx,24,"{""primaryLocationLineHash"": ""b807231b4a65e0c6:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
