alert_id,duplicate_ordinal,case_id,group,repo_name,pr_number,pr_id,language,task_type,base_sha,head_sha,issue_domain,is_quality_alert,rule_id,rule_name,problem_severity,precision,quality_category,rule_tags,file_path,start_line,fingerprint,fingerprint_method,fingerprint_ambiguity_n,source_group,source_row_number,batch_id,attempt,execution_sha256,condition_present,valid_issue,introduced_by_pr,actionability,confidence,model_supported_introduced_issue,model_supported_actionable_issue
qalert-0139a4040f9c2b3c952c3ea6,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""55471""}",fingerprint,1,human,834,adjbatch-ef35feadba84f1dae79d5f27,1,43c281af9bc01a3d7afe16413c3b994386fd57b19a42582204150eebb74db0be,yes,contextual_exception,yes,no_fix,high,0,0
qalert-014fbdd0183a89272e4d0ee3,1,adjcase-860f36cef9eba7f211b3e09b,ai,bambulab/BambuStudio,7345,3161310056,C++,feat,a16cf773549d6731a80e6f87b476c450a0f13702,4c0384133dad59e3e297d64f46d4d13484f18e36,quality,true,cpp/unused-static-variable,Unused static variable,recommendation,high,maintainability,efficiency|useless-code|external/cwe/cwe-563,src/libslic3r/GCode/TimelapsePosPicker.hpp,13,"{""primaryLocationLineHash"": ""74ef3782dc87d421:1"", ""primaryLocationStartColumnFingerprint"": ""12""}",fingerprint,1,ai,917,adjbatch-67d70cf90747f0ddebbfe30c,1,6d427a741655d43e1656ba08ed6483215afa87dbd020679fb562af9631c98e11,no,no,no,no_fix,high,0,0
qalert-014fe6e2c7f9d7ae307d092c,1,adjcase-8de8bafae8659144022f7a73,ai,elie222/inbox-zero,494,3124493699,TypeScript,feat,e087e197fe9b720fe915c313c6cb87260c5ad5d2,47f7649c6cebe59866df04177a198c9b83e84b04,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/web/utils/referral/referral-tracking.ts,85,"{""primaryLocationLineHash"": ""378c685d3ba1ecad:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,ai,1473,adjbatch-8274f3889220e824d5b3d78a,1,334f047d675f75ceea02d93c3917acd61e73a02b4e782a6ce97e41fd6501d6f3,yes,yes,yes,should_fix,high,1,1
qalert-0151b62e0f155ce35ad70171,1,adjcase-b429b692bb63d3a09ca25d56,ai,opencv/opencv,27441,3141190976,C++,feat,1f674dcdb4ab57aac6883af3a37d6f45307b73af,452882c0076f9df6925b6de3ff844ee26b8eef8d,quality,true,cpp/local-variable-hides-global-variable,Local variable hides global variable,recommendation,very-high,maintainability,maintainability|readability,modules/flann/include/opencv2/flann/index_testing.h,126,"{""primaryLocationLineHash"": ""691304f0873c5ad2:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,ai,1753,adjbatch-a72153466c944f6c21e17efb,1,3467117e5aa8df0dc1f558163d63354c4356666c524e82a70872b80c7843d801,no,no,no,no_fix,high,0,0
qalert-0163c52302ee4b2833ad01f6,1,adjcase-b3d564cb6aea795578fe4b51,human,prebid/Prebid.js,13093,2513475786,JavaScript,feat,3c0c769590c7eb60a86c950492300e7c36d68dbc,55cea5322179510742bce9e2a3783988d93a36f5,quality,true,js/automatic-semicolon-insertion,Semicolon insertion,recommendation,very-high,maintainability,quality|maintainability|readability|language-features|statistical|non-attributable,modules/medianetAnalyticsAdapter.js,607,"{""primaryLocationLineHash"": ""d3880b78ff79c121:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,3067,adjbatch-c26b89bf9384f1aeba2f8558,1,03df880ac20e87cdccd38633cb721a305b65e5f79ae894fcf78602edd4a2e48c,yes,yes,yes,should_fix,high,1,1
qalert-016a454387e2b3373407b0eb,1,adjcase-937018ba5080956032939b64,human,featureform/enrichmcp,47,2587797965,Python,feat,cd514e73427eaa306e2d81fbe36e1080296eb4d0,6a4faa0672679c78478b27a1f101197795ea27b5,quality,true,py/unused-local-variable,Unused local variable,recommendation,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,tests/test_sqlalchemy_integration.py,224,"{""primaryLocationLineHash"": ""2637cffc80bb3e0e:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,1080,adjbatch-ffc8c9d784b2fef8b24fa9a2,1,19860c39f782b29475bb780f11fc7f04ca4830345f8276192007f59a72f3a422,yes,yes,yes,should_fix,high,1,1
qalert-016e5281ddfdecab21904c85,1,adjcase-926e40f4ded15853c8e315fd,human,onlook-dev/onlook,1902,2535685079,TypeScript,fix,521704caca11e643febc24b626e6018c0f11bfed,cdec612879b30ade5fece0950f3596b35377cad1,quality,true,js/useless-assignment-to-local,Useless assignment to local variable,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,apps/web/preload/dist/index.js,155657,"{""primaryLocationLineHash"": ""8a3adddfe60871dc:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,2724,adjbatch-1e671ac5f41e93426e05c670,2,d18812d601f2e5e5c3bf538655bca4c7d1a3a6da52c56cedc87207f3fdb2907c,yes,contextual_exception,yes,no_fix,high,0,0
qalert-0176f5f13d6ec0d74fa00b46,1,adjcase-4d549528d115b6b88924790d,human,microsoft/etl2pcapng,79,2555717990,C,feat,96d607410ccbd3bc4a8fd8dc7db5400178c40f83,e9cbabe119a8c609ba5cf2d887897b6b86c5698f,quality,true,cpp/implicit-function-declaration,Implicit function declaration,warning,medium,correctness_reliability,correctness|maintainability,src/main.c,525,"{""primaryLocationLineHash"": ""a835719fce2c3c9f:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,3460,adjbatch-9e15a4527f00d10d34a681c4,1,b09f711c02eefcf0cfe3f193676d50630830746db507b689ea09414883b6b8ee,no,no,no,no_fix,high,0,0
qalert-017781b4a6ed691006646f74,1,adjcase-b0cbbfe560f8ec32e63d1b36,ai,unclecode/crawl4ai,1152,3088971804,Python,fix,1c5e76d51a4d084e6e9bf34fc6e9ae81a4f10b23,c8d28316b95412f610d42ace29a03f8a58846368,quality,true,py/unused-local-variable,Unused local variable,recommendation,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,crawl4ai/utils.py,147,"{""primaryLocationLineHash"": ""1d3ce30fb3d74337:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1637,adjbatch-7b442ceabce9f6f76c0e001b,1,051564cb13b60f8f063cf4c0d9fa241ec8ff146d60b527804272d1e24ebdc90b,yes,yes,yes,should_fix,high,1,1
qalert-017f1820548a2ca4cd71b7ed,1,adjcase-f023baf302899cfaa7f67ba6,human,MikePopoloski/slang,1348,2501191452,C++,fix,303d65e8dd4e2fe45e19054b9a7291d9512a7293,2e43ae68f09482fa0ae12820f8d75d7525de528f,quality,true,cpp/short-global-name,Short global name,recommendation,very-high,maintainability,maintainability,tests/unittests/ast/ParameterTests.cpp,562,"{""primaryLocationLineHash"": ""c338dfde2e703a8a:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,1135,adjbatch-e4a8894edcbdf1d944f0d3bd,1,417d5a9395c8327661fd0431fe0a915587db9360f48d096e6a411af81514c874,no,no,no,no_fix,high,0,0
qalert-01824e28df41c1961180d2d1,1,adjcase-219845d17d2c54ea795c5a4a,ai,MervinPraison/PraisonAI,1021,3245011006,Python,feat,52d2a565ed1e51a524ad468f30780410fc5fbcb2,a0e58744debe2aa716f14156b3dbb8b38bd06e08,quality,true,py/unused-local-variable,Unused local variable,recommendation,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,src/praisonai-agents/tests/test_context_agent.py,216,"{""primaryLocationLineHash"": ""f3439b083116d08d:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1468,adjbatch-b76ba398f8487802920c1080,1,34e29161f0d53f973cc2694c777653c1ebfb19b60d8633b1d6ed7ce590d8a8db,yes,yes,yes,optional,medium,1,0
qalert-018383a432936a81733678de,1,adjcase-b2987ef0c263a4d94d3f62f8,ai,lingodotdev/lingo.dev,708,3036742708,TypeScript,feat,9cdd392b49ebd74728b5cbac9266e2cb95f2f728,56509178687033b1c81de0bf4a56458cd6919e59,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/cli/src/cli/loaders/android.spec.ts,7,"{""primaryLocationLineHash"": ""f300bd92e7aeaaf1:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,ai,812,adjbatch-decaaee1c2cc65684cf351f7,2,17ab5fab201120009c37cb450b423015bde7c0a7cb1d39e714850419ebc0552f,yes,yes,yes,optional,high,1,0
qalert-0183de4e533a4dd06c6df85c,1,adjcase-7a7f9ed29a6782ed3caba881,human,AgentOps-AI/agentops,919,2454776899,Python,fix,e1c8562616fdbd487fc06756b5a778bf6f71eb70,54132e8fcbc77d18a8259cb1469025d7757fc6dd,quality,true,py/overly-complex-delete,Overly complex `__del__` method,recommendation,high,maintainability,quality|maintainability|complexity,agentops/legacy/__init__.py,35,"{""primaryLocationLineHash"": ""39f77634cc98241e:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,4366,adjbatch-79e935ab8461e30873ce46da,1,4a3b0725a43f95b8ebbb368aea40779e89fcc6baabd7c2ac708031d1e056bbc1,yes,contextual_exception,yes,no_fix,medium,0,0
qalert-01a7371998e9374802eea4aa,1,adjcase-c0da5171ef6b78af1fea2556,human,novuhq/novu,8154,2466300129,TypeScript,fix,ec58c22b6baa76a7c9e23372b76580b493a283a6,108e7d43e74bd08d0d324904baced9e4b0e9b526,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/api/src/app/bridge/usecases/get-bridge-status/get-bridge-status.usecase.ts,1,"{""primaryLocationLineHash"": ""4d6c9c838bb10464:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,3511,adjbatch-a4011f604f0e37a867eb2f8a,1,3b7b840fadf535865f879ec92f1c7623dcb05662ea962f81dbab4c9ad24d5313,yes,yes,yes,should_fix,high,1,1
qalert-01b343d90d31e258f61cf88c,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""53059""}",fingerprint,1,human,638,adjbatch-f23d5168ae905ff023a0eed8,1,7173524f885c652fd13362ed5afb568ae8bf09f79d938bee291798f142b14eca,yes,contextual_exception,yes,no_fix,high,0,0
qalert-01bad8e47cf7c02866a1bc82,1,adjcase-af99581cb7ea6b7fff84cc77,ai,BeehiveInnovations/zen-mcp-server,95,3164250713,Python,feat,4dae6e457ee05fb1042cd853d450c203e7985672,5cd93974e23df2e6b27eb965b730b26948bbf26a,quality,true,py/repeated-import,Module is imported more than once,recommendation,very-high,maintainability,quality|maintainability|useless-code,tools/shared/base_tool.py,382,"{""primaryLocationLineHash"": ""e08b93101538495:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,2,ai,1797,adjbatch-6c0c3aae18bb91d81625d0b1,1,399651f9e74a88fd8547a9ee2eeb4ccfd107ce4f500ea490073b42ee2e84aac8,yes,yes,yes,should_fix,high,1,1
qalert-01c0a021d1ebe44502a51d5e,1,adjcase-3ba68233bc93a1005c5a6214,ai,ruvnet/claude-flow,519,3274038425,TypeScript,fix,44a76ee6432d321f6b9bce792f58c7a23f1f7760,f4107494fc5cc92e33fd3e37652eddbab43d2958,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,src/mcp/claude-flow-tools.ts,7,"{""primaryLocationLineHash"": ""39fd5ebfda0bb3a1:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1338,adjbatch-adca5974ac0e573e8029f7c2,1,2a642125e4fde0756ff1b54eb9c49dc88f6b6aadc63ec3bb6eb3ab2d2e0536fa,yes,yes,yes,optional,high,1,0
qalert-01ca88a9fc09d12bbf51d02f,1,adjcase-b141da09ef0e9c193fc1a34c,human,Kanaries/graphic-walker,463,2558416409,TypeScript,feat,3ea7c98eeda551da7e2fced536a26fca21bb7d33,f1d55d2793c5ef8747a36a28f52c9d397e3d401d,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/graphic-walker/src/vis/observable-plot-renderer.tsx,155,"{""primaryLocationLineHash"": ""4ff1db05d5c1bd26:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,2014,adjbatch-f9d44a0bcb207047e83751e0,2,09152f2815facec927ccc6aace221e8a9dcc5d68e95efcd9e8be0f272a5c61bc,yes,yes,yes,should_fix,high,1,1
qalert-01d3ac2241e36767df40f377,1,adjcase-095b1f4be334351184edd49c,human,microsoft/typespec,7530,2562810418,Java,fix,ee910c8945ee58aafd70cc9d6dfdb5f71c33ea38,ec48d01b400a28057e1ad66a85fc1917f037e8d6,quality,true,java/missing-override-annotation,Missing Override annotation,recommendation,high,maintainability,quality|maintainability|readability,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,753,"{""primaryLocationLineHash"": ""9a960de04e0c304f:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,1,human,1033,adjbatch-b5b96cb718b5f20621b0c89f,1,4ceaa495015119557dd0bd716668c91782792f7c7735118920c62f52e7a325c0,yes,yes,yes,optional,medium,1,0
qalert-01d68cd1ce02c83d09e14802,1,adjcase-9d5f1bef90a3385afe4c100e,ai,pdfme/pdfme,1059,3177500762,TypeScript,refactor,9f95afc8548c8e50892c103a2d25c1d92cadc746,8f1e59552b4b381b7141308df9d63feef6effeca,quality,true,js/automatic-semicolon-insertion,Semicolon insertion,recommendation,very-high,maintainability,quality|maintainability|readability|language-features|statistical|non-attributable,packages/pdf-lib/src/api/form/PDFForm.ts,599,"{""primaryLocationLineHash"": ""d5c2c2b8518c6c7:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1354,adjbatch-74f66dc05a59882c67080b63,1,dcb9e589710c5cfa1db85eba1a1774d2ffe95adc6a8f6a3b02876ce5d9bef70f,yes,yes,yes,should_fix,high,1,1
qalert-01db53e7d6d7f78b1a802f7d,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/unneeded-defensive-code,Unneeded defensive code,recommendation,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,docs/webSdk/applicationinsights-properties-js/assets/main.js,3,"{""primaryLocationLineHash"": ""d3622d486e8e2a95:1"", ""primaryLocationStartColumnFingerprint"": ""3075""}",fingerprint,18,human,1560,adjbatch-582474f9037a46c043eb8668,1,8a837b0b51d4b46b2f669d6653399a6bd9e67b45b0ad38981560c3d1108d550d,yes,contextual_exception,yes,no_fix,high,0,0
qalert-01e07cc05e43c79ad6f89446,1,adjcase-733189b8b9af0dd90d368fab,ai,vgmtrans/vgmtrans,612,3147947387,C++,refactor,69da9a776a537f0a79717586399da193d4161107,f49f3464a910527e59378da1553d44ddf4716ce8,quality,true,cpp/declaration-hides-variable,Declaration hides variable,recommendation,high,maintainability,maintainability|readability,src/main/formats/RareSnes/RareSnesSeq.cpp,462,"{""primaryLocationLineHash"": ""993ce47a3e797be5:1"", ""primaryLocationStartColumnFingerprint"": ""5""}",fingerprint,1,ai,1284,adjbatch-70f731ec46b67bc9edfa61f0,1,b09798f07f96be7c3d8d643fcbbee8cbc0c8de919363966e2b2674d5fdc40ad5,yes,yes,yes,should_fix,high,1,1
qalert-01e3f16ef436956dd7e36c29,1,adjcase-6f4ccc620c7bd2c5cf796add,human,lingodotdev/lingo.dev,610,2444428655,TypeScript,fix,41b85d1df175fb717df52ed83d56b67c6c7be4aa,b15e77a3cc7db761b16dacd66d65e35f8875dc84,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/cli/src/cli/loaders/prettier.ts,1,"{""primaryLocationLineHash"": ""7afbaa3c8c9a732f:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,2223,adjbatch-fd16c3222a2c4cf56be0fd67,1,41c833e27122a5df12a225f57b7e8cb15917b793c62a73d784115b5b51a6b98f,yes,yes,yes,optional,high,1,0
qalert-01e77cc6207e67308c26ff49,1,adjcase-7c548bc7bbb4be7b14082424,ai,wizarrrr/wizarr,579,3121018910,Python,feat,782193893e5ff328c99d0bb08789397d73f3f829,5573e92187daedad870f69a4c1db3f1ef4c46a7f,quality,true,py/unused-local-variable,Unused local variable,recommendation,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,app/services/media/jellyfin.py,73,"{""primaryLocationLineHash"": ""3aeaed9a0d81c6a6:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,1,ai,1657,adjbatch-c8d057b7019f6989a9a00152,1,6864e5984e6f06769473e06507acd53c2f5b11e566127a38b6d5efbcd23024fd,no,no,no,no_fix,high,0,0
qalert-01e8cb1fa6208f571950d38c,1,adjcase-4a8a915acf15b5f33f6971b4,human,Azure/azure-sdk-for-python,41403,2564638186,Python,fix,bd6809f4ef4158437653d6f645856b333e21b1db,73029e17c8f19254852267d6b4b61e90e6139351,quality,true,py/ineffectual-statement,Statement has no effect,recommendation,high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-561,sdk/mongocluster/azure-mgmt-mongocluster/azure/mgmt/mongocluster/models/_models.py,764,"{""primaryLocationLineHash"": ""4d8474ee37979a92:14"", ""primaryLocationStartColumnFingerprint"": ""3""}",fingerprint,10,human,2462,adjbatch-6cd4e23268291e809629a8cb,1,2ddb9aa7cb52ef1f0757391a41386f78dd04058e78bca8bc9c8197940ff55107,yes,contextual_exception,no,no_fix,high,0,0
qalert-01ede2213b628cbd152f482d,1,adjcase-f3b07e94a7d62ecef15000a0,human,microsoft/typespec,7115,2478537850,Java,feat,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,quality,true,java/uncaught-number-format-exception,Missing catch of NumberFormatException,recommendation,high,correctness_reliability,quality|reliability|error-handling|external/cwe/cwe-248,packages/http-client-java/generator/http-client-generator-test/src/main/java/encode/numeric/property/models/Uint32AsStringProperty.java,85,"{""primaryLocationLineHash"": ""eebdb0dc43a4939b:1"", ""primaryLocationStartColumnFingerprint"": ""38""}",fingerprint,2,human,2319,adjbatch-373e5a188eb51f7e5a975dbe,1,f83aebc5efc2e44a60d67aa53891e43060ae60431cad85cef75f0093adb3d02d,yes,yes,no,should_fix,high,0,0
qalert-01f0bc48fdd6bc59231bb10b,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/useless-assignment-to-local,Useless assignment to local variable,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,shared/1ds-core-js/test/Unit/src/ESPromiseTests.ts,284,"{""primaryLocationLineHash"": ""ac3bd9f83059228b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,1399,adjbatch-2c08048c65e95a183880db61,1,1308787d4229a8914af5b47674b08bce4e304605a4cc046dc413e43ef5c153f5,yes,yes,yes,optional,high,1,0
qalert-01fc27657907d87c382d2813,1,adjcase-e7c14885f13a4699c96ab312,human,onlook-dev/onlook,1489,2365158528,TypeScript,feat,93308e0b40c7a2d14cca96a9046821c8b1cea61a,eb7db634cfd579d484229e7622dd6c104a80f9a7,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/studio/src/routes/editor/EditPanel/DevTab/index.tsx,35,"{""primaryLocationLineHash"": ""da796ccebb97bfef:1"", ""primaryLocationStartColumnFingerprint"": ""7""}",fingerprint,1,human,2593,adjbatch-3e907cd71bd541d460a23638,1,89c68408ac14cbc208af0be048ebe9c82fef6a645ba4676539b442eaea8d98c0,yes,yes,yes,should_fix,high,1,1
qalert-020495cf2e222ea6c317e3b3,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/automatic-semicolon-insertion,Semicolon insertion,recommendation,very-high,maintainability,quality|maintainability|readability|language-features|statistical|non-attributable,channels/offline-channel-js/Tests/Unit/src/dbprovider.tests.ts,52,"{""primaryLocationLineHash"": ""6adaf00b72b093a2:1"", ""primaryLocationStartColumnFingerprint"": ""-16""}",fingerprint,1,human,1623,adjbatch-79a3b49df97be9830e0819df,1,44cf68e82c8d5f8868ae46ac61b5d5b354b4838346d4973fdf177d6e8805b069,yes,yes,yes,should_fix,high,1,1
